{'M_BLOCKING=12_avg': 252.183, 'M_BLOCKING=12_best': 252.183, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 252.447, 'M_BLOCKING=16_best': 252.447, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 248.749, 'M_BLOCKING=1_best': 248.749, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 248.16999999999996, 'M_BLOCKING=2_best': 248.16999999999996, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 248.446, 'M_BLOCKING=3_best': 248.446, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 249.435, 'M_BLOCKING=6_best': 249.435, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 250.67999999999995, 'xsmm_reference_best': 250.67999999999995, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 343.304, 'M_BLOCKING=12_best': 343.304, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 344.9, 'M_BLOCKING=16_best': 344.9, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 347.31399999999996, 'M_BLOCKING=1_best': 347.31399999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 344.846, 'M_BLOCKING=2_best': 344.846, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 345.557, 'M_BLOCKING=3_best': 345.557, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 345.22900000000004, 'M_BLOCKING=6_best': 345.22900000000004, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 365.184, 'xsmm_reference_best': 365.184, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 442.403, 'M_BLOCKING=12_best': 442.403, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 428.475, 'M_BLOCKING=16_best': 428.475, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 396.128, 'M_BLOCKING=1_best': 396.128, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 395.919, 'M_BLOCKING=2_best': 395.919, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 396.672, 'M_BLOCKING=3_best': 396.672, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 407.65700000000004, 'M_BLOCKING=6_best': 407.65700000000004, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 399.03, 'xsmm_reference_best': 399.03, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 537.0360000000001, 'M_BLOCKING=12_best': 537.0360000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 522.695, 'M_BLOCKING=16_best': 522.695, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 447.302, 'M_BLOCKING=1_best': 447.302, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 448.143, 'M_BLOCKING=2_best': 448.143, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 442.912, 'M_BLOCKING=3_best': 442.912, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 457.61199999999997, 'M_BLOCKING=6_best': 457.61199999999997, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 372.236, 'xsmm_reference_best': 372.236, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 249.681, 'M_BLOCKING=12_best': 249.681, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 249.951, 'M_BLOCKING=16_best': 249.951, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 248.088, 'M_BLOCKING=1_best': 248.088, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 247.864, 'M_BLOCKING=2_best': 247.864, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 249.591, 'M_BLOCKING=3_best': 249.591, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 251.116, 'M_BLOCKING=6_best': 251.116, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 253.691, 'xsmm_reference_best': 253.691, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 488.513, 'M_BLOCKING=12_best': 488.513, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 472.124, 'M_BLOCKING=16_best': 472.124, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 423.326, 'M_BLOCKING=1_best': 423.326, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 421.337, 'M_BLOCKING=2_best': 421.337, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 429.332, 'M_BLOCKING=3_best': 429.332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 429.748, 'M_BLOCKING=6_best': 429.748, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 380.335, 'xsmm_reference_best': 380.335, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 679.712, 'M_BLOCKING=12_best': 679.712, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 658.054, 'M_BLOCKING=16_best': 658.054, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 558.226, 'M_BLOCKING=1_best': 558.226, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 522.255, 'M_BLOCKING=2_best': 522.255, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 533.578, 'M_BLOCKING=3_best': 533.578, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 574.545, 'M_BLOCKING=6_best': 574.545, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 555.79, 'xsmm_reference_best': 555.79, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 870.357, 'M_BLOCKING=12_best': 870.357, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 815.7909999999999, 'M_BLOCKING=16_best': 815.7909999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 759.773, 'M_BLOCKING=1_best': 759.773, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 665.471, 'M_BLOCKING=2_best': 665.471, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 706.142, 'M_BLOCKING=3_best': 706.142, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 773.5360000000001, 'M_BLOCKING=6_best': 773.5360000000001, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 686.971, 'xsmm_reference_best': 686.971, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1023.211, 'M_BLOCKING=12_best': 1023.211, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 957.548, 'M_BLOCKING=16_best': 957.548, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 989.573, 'M_BLOCKING=1_best': 989.573, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 851.315, 'M_BLOCKING=2_best': 851.315, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 881.526, 'M_BLOCKING=3_best': 881.526, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 980.524, 'M_BLOCKING=6_best': 980.524, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1216.4679999999998, 'xsmm_reference_best': 1216.4679999999998, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'dense'}
{'M_BLOCKING=12_avg': 1174.019, 'M_BLOCKING=12_best': 1174.019, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1105.742, 'M_BLOCKING=16_best': 1105.742, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1253.125, 'M_BLOCKING=1_best': 1253.125, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1052.257, 'M_BLOCKING=2_best': 1052.257, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1084.063, 'M_BLOCKING=3_best': 1084.063, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1173.466, 'M_BLOCKING=6_best': 1173.466, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1213.006, 'xsmm_reference_best': 1213.006, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'dense'}
{'M_BLOCKING=12_avg': 392.852, 'M_BLOCKING=12_best': 392.852, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 384.412, 'M_BLOCKING=16_best': 384.412, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 376.105, 'M_BLOCKING=1_best': 376.105, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 375.78999999999996, 'M_BLOCKING=2_best': 375.78999999999996, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 381.472, 'M_BLOCKING=3_best': 381.472, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 382.342, 'M_BLOCKING=6_best': 382.342, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.178, 'xsmm_reference_best': 396.178, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 580.692, 'M_BLOCKING=12_best': 580.692, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 562.137, 'M_BLOCKING=16_best': 562.137, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 474.575, 'M_BLOCKING=1_best': 474.575, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 467.664, 'M_BLOCKING=2_best': 467.664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 466.873, 'M_BLOCKING=3_best': 466.873, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 485.422, 'M_BLOCKING=6_best': 485.422, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 329.204, 'xsmm_reference_best': 329.204, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 772.769, 'M_BLOCKING=12_best': 772.769, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 736.46, 'M_BLOCKING=16_best': 736.46, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 654.412, 'M_BLOCKING=1_best': 654.412, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 588.0419999999999, 'M_BLOCKING=2_best': 588.0419999999999, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 599.9590000000001, 'M_BLOCKING=3_best': 599.9590000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 672.4200000000001, 'M_BLOCKING=6_best': 672.4200000000001, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 588.357, 'xsmm_reference_best': 588.357, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 341.404, 'M_BLOCKING=12_best': 341.404, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 342.72799999999995, 'M_BLOCKING=16_best': 342.72799999999995, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 343.016, 'M_BLOCKING=1_best': 343.016, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 341.218, 'M_BLOCKING=2_best': 341.218, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 340.951, 'M_BLOCKING=3_best': 340.951, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 340.576, 'M_BLOCKING=6_best': 340.576, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 357.53099999999995, 'xsmm_reference_best': 357.53099999999995, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 434.249, 'M_BLOCKING=12_best': 434.249, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 424.735, 'M_BLOCKING=16_best': 424.735, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 394.15, 'M_BLOCKING=1_best': 394.15, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 395.528, 'M_BLOCKING=2_best': 395.528, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 395.275, 'M_BLOCKING=3_best': 395.275, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 405.314, 'M_BLOCKING=6_best': 405.314, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 403.65, 'xsmm_reference_best': 403.65, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 530.944, 'M_BLOCKING=12_best': 530.944, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 519.155, 'M_BLOCKING=16_best': 519.155, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 445.904, 'M_BLOCKING=1_best': 445.904, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 442.748, 'M_BLOCKING=2_best': 442.748, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 445.226, 'M_BLOCKING=3_best': 445.226, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 456.437, 'M_BLOCKING=6_best': 456.437, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 374.332, 'xsmm_reference_best': 374.332, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 311.573, 'M_BLOCKING=12_best': 311.573, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 311.933, 'M_BLOCKING=16_best': 311.933, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 305.832, 'M_BLOCKING=1_best': 305.832, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 309.53, 'M_BLOCKING=2_best': 309.53, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 311.926, 'M_BLOCKING=3_best': 311.926, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 315.153, 'M_BLOCKING=6_best': 315.153, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 321.737, 'xsmm_reference_best': 321.737, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 355.18100000000004, 'M_BLOCKING=12_best': 355.18100000000004, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 350.114, 'M_BLOCKING=16_best': 350.114, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 348.345, 'M_BLOCKING=1_best': 348.345, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 350.798, 'M_BLOCKING=2_best': 350.798, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 352.243, 'M_BLOCKING=3_best': 352.243, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 355.113, 'M_BLOCKING=6_best': 355.113, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 379.163, 'xsmm_reference_best': 379.163, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 386.428, 'M_BLOCKING=12_best': 386.428, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 381.343, 'M_BLOCKING=16_best': 381.343, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 370.211, 'M_BLOCKING=1_best': 370.211, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 372.50699999999995, 'M_BLOCKING=2_best': 372.50699999999995, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 381.312, 'M_BLOCKING=3_best': 381.312, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 382.217, 'M_BLOCKING=6_best': 382.217, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 397.121, 'xsmm_reference_best': 397.121, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 426.17100000000005, 'M_BLOCKING=12_best': 426.17100000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 410.846, 'M_BLOCKING=16_best': 410.846, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 386.89300000000003, 'M_BLOCKING=1_best': 386.89300000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 388.78200000000004, 'M_BLOCKING=2_best': 388.78200000000004, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 397.024, 'M_BLOCKING=3_best': 397.024, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 401.565, 'M_BLOCKING=6_best': 401.565, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 369.026, 'xsmm_reference_best': 369.026, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 454.586, 'M_BLOCKING=12_best': 454.586, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 431.57500000000005, 'M_BLOCKING=16_best': 431.57500000000005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 398.294, 'M_BLOCKING=1_best': 398.294, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 399.403, 'M_BLOCKING=2_best': 399.403, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 404.169, 'M_BLOCKING=3_best': 404.169, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 414.874, 'M_BLOCKING=6_best': 414.874, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 352.256, 'xsmm_reference_best': 352.256, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 557.78, 'M_BLOCKING=12_best': 557.78, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 532.856, 'M_BLOCKING=16_best': 532.856, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 484.26800000000003, 'M_BLOCKING=1_best': 484.26800000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 491.31, 'M_BLOCKING=2_best': 491.31, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 492.814, 'M_BLOCKING=3_best': 492.814, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 498.795, 'M_BLOCKING=6_best': 498.795, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 487.515, 'xsmm_reference_best': 487.515, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'sparse'}
