{'M_BLOCKING=12_avg': 250.81100000000004, 'M_BLOCKING=12_best': 250.81100000000004, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 250.852, 'M_BLOCKING=16_best': 250.852, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 248.191, 'M_BLOCKING=1_best': 248.191, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 248.143, 'M_BLOCKING=2_best': 248.143, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 248.78599999999994, 'M_BLOCKING=3_best': 248.78599999999994, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 249.117, 'M_BLOCKING=6_best': 249.117, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 249.838, 'xsmm_reference_best': 249.838, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 344.047, 'M_BLOCKING=12_best': 344.047, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 342.92600000000004, 'M_BLOCKING=16_best': 342.92600000000004, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 344.61699999999996, 'M_BLOCKING=1_best': 344.61699999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 344.869, 'M_BLOCKING=2_best': 344.869, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 344.24, 'M_BLOCKING=3_best': 344.24, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 344.224, 'M_BLOCKING=6_best': 344.224, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 363.405, 'xsmm_reference_best': 363.405, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 439.519, 'M_BLOCKING=12_best': 439.519, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 425.08399999999995, 'M_BLOCKING=16_best': 425.08399999999995, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 397.073, 'M_BLOCKING=1_best': 397.073, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 397.685, 'M_BLOCKING=2_best': 397.685, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 398.62300000000005, 'M_BLOCKING=3_best': 398.62300000000005, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 406.475, 'M_BLOCKING=6_best': 406.475, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 400.92600000000004, 'xsmm_reference_best': 400.92600000000004, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 534.831, 'M_BLOCKING=12_best': 534.831, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 517.883, 'M_BLOCKING=16_best': 517.883, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 447.179, 'M_BLOCKING=1_best': 447.179, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 444.677, 'M_BLOCKING=2_best': 444.677, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 446.506, 'M_BLOCKING=3_best': 446.506, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 455.73699999999997, 'M_BLOCKING=6_best': 455.73699999999997, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 367.933, 'xsmm_reference_best': 367.933, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 250.76599999999996, 'M_BLOCKING=12_best': 250.76599999999996, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 249.937, 'M_BLOCKING=16_best': 249.937, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 247.413, 'M_BLOCKING=1_best': 247.413, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 248.794, 'M_BLOCKING=2_best': 248.794, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 250.418, 'M_BLOCKING=3_best': 250.418, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 250.666, 'M_BLOCKING=6_best': 250.666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 252.247, 'xsmm_reference_best': 252.247, 'xsmm_reference_cpu_freq': 2.999977, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 489.47, 'M_BLOCKING=12_best': 489.47, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 473.10299999999995, 'M_BLOCKING=16_best': 473.10299999999995, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 422.139, 'M_BLOCKING=1_best': 422.139, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 422.02599999999995, 'M_BLOCKING=2_best': 422.02599999999995, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 428.361, 'M_BLOCKING=3_best': 428.361, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 430.506, 'M_BLOCKING=6_best': 430.506, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 378.581, 'xsmm_reference_best': 378.581, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 681.5350000000001, 'M_BLOCKING=12_best': 681.5350000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 660.239, 'M_BLOCKING=16_best': 660.239, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 556.261, 'M_BLOCKING=1_best': 556.261, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 521.87, 'M_BLOCKING=2_best': 521.87, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 533.644, 'M_BLOCKING=3_best': 533.644, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 575.3969999999999, 'M_BLOCKING=6_best': 575.3969999999999, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 557.472, 'xsmm_reference_best': 557.472, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 864.365, 'M_BLOCKING=12_best': 864.365, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 814.147, 'M_BLOCKING=16_best': 814.147, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 758.502, 'M_BLOCKING=1_best': 758.502, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 665.4780000000001, 'M_BLOCKING=2_best': 665.4780000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 706.94, 'M_BLOCKING=3_best': 706.94, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 775.039, 'M_BLOCKING=6_best': 775.039, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 686.302, 'xsmm_reference_best': 686.302, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1025.097, 'M_BLOCKING=12_best': 1025.097, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 959.37, 'M_BLOCKING=16_best': 959.37, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 989.881, 'M_BLOCKING=1_best': 989.881, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 854.859, 'M_BLOCKING=2_best': 854.859, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 880.003, 'M_BLOCKING=3_best': 880.003, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 981.336, 'M_BLOCKING=6_best': 981.336, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1211.171, 'xsmm_reference_best': 1211.171, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'dense'}
{'M_BLOCKING=12_avg': 1173.3229999999999, 'M_BLOCKING=12_best': 1173.3229999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1106.528, 'M_BLOCKING=16_best': 1106.528, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1254.473, 'M_BLOCKING=1_best': 1254.473, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1052.27, 'M_BLOCKING=2_best': 1052.27, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1085.634, 'M_BLOCKING=3_best': 1085.634, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1175.136, 'M_BLOCKING=6_best': 1175.136, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1215.789, 'xsmm_reference_best': 1215.789, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'dense'}
{'M_BLOCKING=12_avg': 391.777, 'M_BLOCKING=12_best': 391.777, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 384.222, 'M_BLOCKING=16_best': 384.222, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 373.73299999999995, 'M_BLOCKING=1_best': 373.73299999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 373.358, 'M_BLOCKING=2_best': 373.358, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 380.703, 'M_BLOCKING=3_best': 380.703, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 381.71900000000005, 'M_BLOCKING=6_best': 381.71900000000005, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.266, 'xsmm_reference_best': 393.266, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 579.8589999999999, 'M_BLOCKING=12_best': 579.8589999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 561.499, 'M_BLOCKING=16_best': 561.499, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 476.21400000000006, 'M_BLOCKING=1_best': 476.21400000000006, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 467.521, 'M_BLOCKING=2_best': 467.521, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 464.307, 'M_BLOCKING=3_best': 464.307, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 485.45899999999995, 'M_BLOCKING=6_best': 485.45899999999995, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 321.39200000000005, 'xsmm_reference_best': 321.39200000000005, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 773.665, 'M_BLOCKING=12_best': 773.665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 735.019, 'M_BLOCKING=16_best': 735.019, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 651.752, 'M_BLOCKING=1_best': 651.752, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 584.883, 'M_BLOCKING=2_best': 584.883, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 599.985, 'M_BLOCKING=3_best': 599.985, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 672.471, 'M_BLOCKING=6_best': 672.471, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 588.1700000000001, 'xsmm_reference_best': 588.1700000000001, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 341.597, 'M_BLOCKING=12_best': 341.597, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 340.576, 'M_BLOCKING=16_best': 340.576, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 341.194, 'M_BLOCKING=1_best': 341.194, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 341.654, 'M_BLOCKING=2_best': 341.654, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 340.569, 'M_BLOCKING=3_best': 340.569, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 340.47299999999996, 'M_BLOCKING=6_best': 340.47299999999996, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 359.429, 'xsmm_reference_best': 359.429, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 434.59, 'M_BLOCKING=12_best': 434.59, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 424.278, 'M_BLOCKING=16_best': 424.278, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 395.573, 'M_BLOCKING=1_best': 395.573, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 395.114, 'M_BLOCKING=2_best': 395.114, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 395.056, 'M_BLOCKING=3_best': 395.056, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 404.29100000000005, 'M_BLOCKING=6_best': 404.29100000000005, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 405.526, 'xsmm_reference_best': 405.526, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 531.65, 'M_BLOCKING=12_best': 531.65, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 516.9870000000001, 'M_BLOCKING=16_best': 516.9870000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 445.347, 'M_BLOCKING=1_best': 445.347, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 443.808, 'M_BLOCKING=2_best': 443.808, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 447.685, 'M_BLOCKING=3_best': 447.685, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 454.526, 'M_BLOCKING=6_best': 454.526, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 372.262, 'xsmm_reference_best': 372.262, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 310.174, 'M_BLOCKING=12_best': 310.174, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 308.824, 'M_BLOCKING=16_best': 308.824, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 309.979, 'M_BLOCKING=1_best': 309.979, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 310.14700000000005, 'M_BLOCKING=2_best': 310.14700000000005, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 312.644, 'M_BLOCKING=3_best': 312.644, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 312.675, 'M_BLOCKING=6_best': 312.675, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 322.217, 'xsmm_reference_best': 322.217, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 355.383, 'M_BLOCKING=12_best': 355.383, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 351.03, 'M_BLOCKING=16_best': 351.03, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 348.826, 'M_BLOCKING=1_best': 348.826, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 349.038, 'M_BLOCKING=2_best': 349.038, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 353.51300000000003, 'M_BLOCKING=3_best': 353.51300000000003, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 355.998, 'M_BLOCKING=6_best': 355.998, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 377.657, 'xsmm_reference_best': 377.657, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 385.953, 'M_BLOCKING=12_best': 385.953, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 380.69899999999996, 'M_BLOCKING=16_best': 380.69899999999996, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 370.225, 'M_BLOCKING=1_best': 370.225, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 372.549, 'M_BLOCKING=2_best': 372.549, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 381.27, 'M_BLOCKING=3_best': 381.27, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 383.362, 'M_BLOCKING=6_best': 383.362, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.039, 'xsmm_reference_best': 396.039, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 427.095, 'M_BLOCKING=12_best': 427.095, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 410.472, 'M_BLOCKING=16_best': 410.472, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 386.806, 'M_BLOCKING=1_best': 386.806, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 388.669, 'M_BLOCKING=2_best': 388.669, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 397.155, 'M_BLOCKING=3_best': 397.155, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 401.051, 'M_BLOCKING=6_best': 401.051, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 370.249, 'xsmm_reference_best': 370.249, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 451.951, 'M_BLOCKING=12_best': 451.951, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 432.016, 'M_BLOCKING=16_best': 432.016, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 397.785, 'M_BLOCKING=1_best': 397.785, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 398.715, 'M_BLOCKING=2_best': 398.715, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 404.74699999999996, 'M_BLOCKING=3_best': 404.74699999999996, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 417.052, 'M_BLOCKING=6_best': 417.052, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 351.567, 'xsmm_reference_best': 351.567, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 557.092, 'M_BLOCKING=12_best': 557.092, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 529.63, 'M_BLOCKING=16_best': 529.63, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 483.60799999999995, 'M_BLOCKING=1_best': 483.60799999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 490.803, 'M_BLOCKING=2_best': 490.803, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 492.797, 'M_BLOCKING=3_best': 492.797, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 496.571, 'M_BLOCKING=6_best': 496.571, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 486.029, 'xsmm_reference_best': 486.029, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'sparse'}
