{'N_BLOCKING=1_avg': 247.337, 'N_BLOCKING=1_best': 247.337, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.115, 'N_BLOCKING=2_best': 242.115, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.24, 'N_BLOCKING=3_best': 244.24, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 249.623, 'xsmm_reference_best': 249.623, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 469.617, 'N_BLOCKING=1_best': 469.617, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 340.198, 'N_BLOCKING=2_best': 340.198, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.118, 'N_BLOCKING=3_best': 369.118, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 317.803, 'xsmm_reference_best': 317.803, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 649.133, 'N_BLOCKING=1_best': 649.133, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 470.405, 'N_BLOCKING=2_best': 470.405, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 512.867, 'N_BLOCKING=3_best': 512.867, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 584.856, 'xsmm_reference_best': 584.856, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 338.489, 'N_BLOCKING=1_best': 338.489, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 358.558, 'N_BLOCKING=2_best': 358.558, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 356.30899999999997, 'N_BLOCKING=3_best': 356.30899999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 352.94899999999996, 'xsmm_reference_best': 352.94899999999996, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 390.027, 'N_BLOCKING=1_best': 390.027, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 410.904, 'N_BLOCKING=2_best': 410.904, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.092, 'N_BLOCKING=3_best': 372.092, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.69899999999996, 'xsmm_reference_best': 395.69899999999996, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 444.656, 'N_BLOCKING=1_best': 444.656, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 383.90200000000004, 'N_BLOCKING=2_best': 383.90200000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.3, 'N_BLOCKING=3_best': 368.3, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 367.61699999999996, 'xsmm_reference_best': 367.61699999999996, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 302.697, 'N_BLOCKING=1_best': 302.697, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 327.07500000000005, 'N_BLOCKING=2_best': 327.07500000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 318.876, 'N_BLOCKING=3_best': 318.876, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 318.0, 'xsmm_reference_best': 318.0, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 344.384, 'N_BLOCKING=1_best': 344.384, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 376.068, 'N_BLOCKING=2_best': 376.068, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.577, 'N_BLOCKING=3_best': 372.577, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 368.961, 'xsmm_reference_best': 368.961, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.63800000000003, 'N_BLOCKING=1_best': 367.63800000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.789, 'N_BLOCKING=2_best': 399.789, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 384.645, 'N_BLOCKING=3_best': 384.645, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.982, 'xsmm_reference_best': 390.982, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.456, 'N_BLOCKING=1_best': 383.456, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.287, 'N_BLOCKING=2_best': 368.287, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 347.18899999999996, 'N_BLOCKING=3_best': 347.18899999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.05999999999995, 'xsmm_reference_best': 368.05999999999995, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.498, 'N_BLOCKING=1_best': 394.498, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 341.004, 'N_BLOCKING=2_best': 341.004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 349.40099999999995, 'N_BLOCKING=3_best': 349.40099999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 337.50699999999995, 'xsmm_reference_best': 337.50699999999995, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 480.932, 'N_BLOCKING=1_best': 480.932, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.103, 'N_BLOCKING=2_best': 428.103, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 429.948, 'N_BLOCKING=3_best': 429.948, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 483.741, 'xsmm_reference_best': 483.741, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 295.808, 'N_BLOCKING=1_best': 295.808, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 317.7, 'N_BLOCKING=2_best': 317.7, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 310.32899999999995, 'N_BLOCKING=3_best': 310.32899999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 311.217, 'xsmm_reference_best': 311.217, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 350.891, 'N_BLOCKING=1_best': 350.891, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.919, 'N_BLOCKING=2_best': 398.919, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.29, 'N_BLOCKING=3_best': 379.29, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 379.78200000000004, 'xsmm_reference_best': 379.78200000000004, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.168, 'N_BLOCKING=1_best': 368.168, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.71400000000006, 'N_BLOCKING=2_best': 401.71400000000006, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.639, 'N_BLOCKING=3_best': 370.639, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.267, 'xsmm_reference_best': 391.267, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 382.736, 'N_BLOCKING=1_best': 382.736, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.51199999999994, 'N_BLOCKING=2_best': 368.51199999999994, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 343.567, 'N_BLOCKING=3_best': 343.567, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 367.748, 'xsmm_reference_best': 367.748, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.36300000000006, 'N_BLOCKING=1_best': 394.36300000000006, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 340.249, 'N_BLOCKING=2_best': 340.249, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 350.179, 'N_BLOCKING=3_best': 350.179, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 405.926, 'xsmm_reference_best': 405.926, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 479.678, 'N_BLOCKING=1_best': 479.678, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.54200000000003, 'N_BLOCKING=2_best': 428.54200000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.13300000000004, 'N_BLOCKING=3_best': 431.13300000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1637.864, 'xsmm_reference_best': 1637.864, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.465, 'N_BLOCKING=1_best': 368.465, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.90999999999997, 'N_BLOCKING=2_best': 400.90999999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.883, 'N_BLOCKING=3_best': 370.883, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.38699999999994, 'xsmm_reference_best': 390.38699999999994, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.059, 'N_BLOCKING=1_best': 368.059, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 391.832, 'N_BLOCKING=2_best': 391.832, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.687, 'N_BLOCKING=3_best': 368.687, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 383.989, 'xsmm_reference_best': 383.989, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.803, 'N_BLOCKING=1_best': 367.803, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.587, 'N_BLOCKING=2_best': 399.587, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.849, 'N_BLOCKING=3_best': 373.849, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.018, 'xsmm_reference_best': 391.018, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.23699999999997, 'N_BLOCKING=1_best': 368.23699999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.94, 'N_BLOCKING=2_best': 394.94, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.563, 'N_BLOCKING=3_best': 370.563, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 377.146, 'xsmm_reference_best': 377.146, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 367.866, 'N_BLOCKING=1_best': 367.866, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 404.697, 'N_BLOCKING=2_best': 404.697, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.186, 'N_BLOCKING=3_best': 381.186, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 398.684, 'xsmm_reference_best': 398.684, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.154, 'N_BLOCKING=1_best': 368.154, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.546, 'N_BLOCKING=2_best': 397.546, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.907, 'N_BLOCKING=3_best': 371.907, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.644, 'xsmm_reference_best': 390.644, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.85699999999997, 'N_BLOCKING=1_best': 367.85699999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.356, 'N_BLOCKING=2_best': 402.356, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.063, 'N_BLOCKING=3_best': 377.063, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.06399999999996, 'xsmm_reference_best': 393.06399999999996, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.757, 'N_BLOCKING=1_best': 367.757, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 389.972, 'N_BLOCKING=2_best': 389.972, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.746, 'N_BLOCKING=3_best': 368.746, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 379.956, 'xsmm_reference_best': 379.956, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 369.151, 'N_BLOCKING=1_best': 369.151, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.666, 'N_BLOCKING=2_best': 399.666, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 383.19000000000005, 'N_BLOCKING=3_best': 383.19000000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.36699999999996, 'xsmm_reference_best': 389.36699999999996, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.898, 'N_BLOCKING=1_best': 367.898, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.491, 'N_BLOCKING=2_best': 401.491, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.502, 'N_BLOCKING=3_best': 371.502, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.999, 'xsmm_reference_best': 393.999, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.788, 'N_BLOCKING=1_best': 368.788, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.46500000000003, 'N_BLOCKING=2_best': 402.46500000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.947, 'N_BLOCKING=3_best': 381.947, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.627, 'xsmm_reference_best': 396.627, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.854, 'N_BLOCKING=1_best': 367.854, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.41600000000005, 'N_BLOCKING=2_best': 400.41600000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.839, 'N_BLOCKING=3_best': 378.839, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.723, 'xsmm_reference_best': 393.723, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 366.993, 'N_BLOCKING=1_best': 366.993, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.966, 'N_BLOCKING=2_best': 401.966, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 386.973, 'N_BLOCKING=3_best': 386.973, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 397.437, 'xsmm_reference_best': 397.437, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.938, 'N_BLOCKING=1_best': 367.938, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 392.955, 'N_BLOCKING=2_best': 392.955, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.821, 'N_BLOCKING=3_best': 368.821, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 384.254, 'xsmm_reference_best': 384.254, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
