{'N_BLOCKING=1_avg': 247.594, 'N_BLOCKING=1_best': 247.594, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.31399999999996, 'N_BLOCKING=2_best': 242.31399999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.454, 'N_BLOCKING=3_best': 244.454, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 250.84500000000003, 'xsmm_reference_best': 250.84500000000003, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 469.961, 'N_BLOCKING=1_best': 469.961, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 348.204, 'N_BLOCKING=2_best': 348.204, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.529, 'N_BLOCKING=3_best': 369.529, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 330.616, 'xsmm_reference_best': 330.616, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 647.87, 'N_BLOCKING=1_best': 647.87, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 463.70399999999995, 'N_BLOCKING=2_best': 463.70399999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 513.519, 'N_BLOCKING=3_best': 513.519, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 583.494, 'xsmm_reference_best': 583.494, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 338.068, 'N_BLOCKING=1_best': 338.068, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 359.65599999999995, 'N_BLOCKING=2_best': 359.65599999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 356.533, 'N_BLOCKING=3_best': 356.533, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 353.769, 'xsmm_reference_best': 353.769, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 390.485, 'N_BLOCKING=1_best': 390.485, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 409.66200000000003, 'N_BLOCKING=2_best': 409.66200000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.163, 'N_BLOCKING=3_best': 371.163, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 397.847, 'xsmm_reference_best': 397.847, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.488, 'N_BLOCKING=1_best': 441.488, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 385.034, 'N_BLOCKING=2_best': 385.034, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.263, 'N_BLOCKING=3_best': 368.263, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 368.68, 'xsmm_reference_best': 368.68, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 302.062, 'N_BLOCKING=1_best': 302.062, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 325.981, 'N_BLOCKING=2_best': 325.981, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 317.265, 'N_BLOCKING=3_best': 317.265, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 319.325, 'xsmm_reference_best': 319.325, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 341.83900000000006, 'N_BLOCKING=1_best': 341.83900000000006, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 378.809, 'N_BLOCKING=2_best': 378.809, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.06899999999996, 'N_BLOCKING=3_best': 373.06899999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 369.629, 'xsmm_reference_best': 369.629, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.825, 'N_BLOCKING=1_best': 367.825, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.088, 'N_BLOCKING=2_best': 400.088, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.55600000000004, 'N_BLOCKING=3_best': 377.55600000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.90599999999995, 'xsmm_reference_best': 394.90599999999995, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 382.827, 'N_BLOCKING=1_best': 382.827, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 367.935, 'N_BLOCKING=2_best': 367.935, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 348.347, 'N_BLOCKING=3_best': 348.347, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 367.94000000000005, 'xsmm_reference_best': 367.94000000000005, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 397.59, 'N_BLOCKING=1_best': 397.59, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 344.034, 'N_BLOCKING=2_best': 344.034, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 353.283, 'N_BLOCKING=3_best': 353.283, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 335.678, 'xsmm_reference_best': 335.678, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 483.463, 'N_BLOCKING=1_best': 483.463, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 429.053, 'N_BLOCKING=2_best': 429.053, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.148, 'N_BLOCKING=3_best': 431.148, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 484.606, 'xsmm_reference_best': 484.606, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 296.258, 'N_BLOCKING=1_best': 296.258, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 318.231, 'N_BLOCKING=2_best': 318.231, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 312.043, 'N_BLOCKING=3_best': 312.043, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 311.931, 'xsmm_reference_best': 311.931, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 353.459, 'N_BLOCKING=1_best': 353.459, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 396.577, 'N_BLOCKING=2_best': 396.577, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.654, 'N_BLOCKING=3_best': 380.654, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 381.234, 'xsmm_reference_best': 381.234, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.936, 'N_BLOCKING=1_best': 367.936, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.84900000000005, 'N_BLOCKING=2_best': 402.84900000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.183, 'N_BLOCKING=3_best': 373.183, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.417, 'xsmm_reference_best': 392.417, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.54499999999996, 'N_BLOCKING=1_best': 383.54499999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.272, 'N_BLOCKING=2_best': 368.272, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 343.588, 'N_BLOCKING=3_best': 343.588, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.179, 'xsmm_reference_best': 368.179, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.08500000000004, 'N_BLOCKING=1_best': 394.08500000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 342.275, 'N_BLOCKING=2_best': 342.275, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 354.939, 'N_BLOCKING=3_best': 354.939, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 406.238, 'xsmm_reference_best': 406.238, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 479.73699999999997, 'N_BLOCKING=1_best': 479.73699999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.71400000000006, 'N_BLOCKING=2_best': 428.71400000000006, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 432.17, 'N_BLOCKING=3_best': 432.17, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1644.2469999999998, 'xsmm_reference_best': 1644.2469999999998, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.359, 'N_BLOCKING=1_best': 368.359, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.302, 'N_BLOCKING=2_best': 398.302, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.587, 'N_BLOCKING=3_best': 370.587, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.022, 'xsmm_reference_best': 393.022, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.014, 'N_BLOCKING=1_best': 368.014, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 393.88199999999995, 'N_BLOCKING=2_best': 393.88199999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.561, 'N_BLOCKING=3_best': 369.561, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 384.459, 'xsmm_reference_best': 384.459, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.488, 'N_BLOCKING=1_best': 367.488, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.75300000000004, 'N_BLOCKING=2_best': 400.75300000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.467, 'N_BLOCKING=3_best': 377.467, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.263, 'xsmm_reference_best': 390.263, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.73199999999997, 'N_BLOCKING=1_best': 368.73199999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.218, 'N_BLOCKING=2_best': 397.218, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.571, 'N_BLOCKING=3_best': 371.571, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 378.273, 'xsmm_reference_best': 378.273, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 368.37800000000004, 'N_BLOCKING=1_best': 368.37800000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 405.576, 'N_BLOCKING=2_best': 405.576, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.244, 'N_BLOCKING=3_best': 381.244, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 399.446, 'xsmm_reference_best': 399.446, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.078, 'N_BLOCKING=1_best': 368.078, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.899, 'N_BLOCKING=2_best': 398.899, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.331, 'N_BLOCKING=3_best': 374.331, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.048, 'xsmm_reference_best': 393.048, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.76300000000003, 'N_BLOCKING=1_best': 367.76300000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.566, 'N_BLOCKING=2_best': 403.566, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.31600000000003, 'N_BLOCKING=3_best': 376.31600000000003, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.547, 'xsmm_reference_best': 393.547, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.334, 'N_BLOCKING=1_best': 368.334, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 391.355, 'N_BLOCKING=2_best': 391.355, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.01599999999996, 'N_BLOCKING=3_best': 368.01599999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 381.793, 'xsmm_reference_best': 381.793, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 369.278, 'N_BLOCKING=1_best': 369.278, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.287, 'N_BLOCKING=2_best': 399.287, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.852, 'N_BLOCKING=3_best': 380.852, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.183, 'xsmm_reference_best': 390.183, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.819, 'N_BLOCKING=1_best': 368.819, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 405.128, 'N_BLOCKING=2_best': 405.128, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.03, 'N_BLOCKING=3_best': 375.03, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.12, 'xsmm_reference_best': 394.12, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.682, 'N_BLOCKING=1_best': 368.682, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.77700000000004, 'N_BLOCKING=2_best': 401.77700000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.807, 'N_BLOCKING=3_best': 378.807, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.74199999999996, 'xsmm_reference_best': 396.74199999999996, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.832, 'N_BLOCKING=1_best': 367.832, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.24300000000005, 'N_BLOCKING=2_best': 402.24300000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.831, 'N_BLOCKING=3_best': 380.831, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.708, 'xsmm_reference_best': 392.708, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.378, 'N_BLOCKING=1_best': 367.378, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.57399999999996, 'N_BLOCKING=2_best': 401.57399999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 388.263, 'N_BLOCKING=3_best': 388.263, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 397.649, 'xsmm_reference_best': 397.649, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.708, 'N_BLOCKING=1_best': 367.708, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.88199999999995, 'N_BLOCKING=2_best': 394.88199999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.337, 'N_BLOCKING=3_best': 369.337, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 386.645, 'xsmm_reference_best': 386.645, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
