{'N_BLOCKING=1_avg': 247.111, 'N_BLOCKING=1_best': 247.111, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.285, 'N_BLOCKING=2_best': 242.285, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.098, 'N_BLOCKING=3_best': 244.098, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 249.067, 'xsmm_reference_best': 249.067, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 470.26, 'N_BLOCKING=1_best': 470.26, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 336.146, 'N_BLOCKING=2_best': 336.146, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.356, 'N_BLOCKING=3_best': 370.356, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 309.311, 'xsmm_reference_best': 309.311, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 648.062, 'N_BLOCKING=1_best': 648.062, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 461.669, 'N_BLOCKING=2_best': 461.669, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 512.76, 'N_BLOCKING=3_best': 512.76, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 582.674, 'xsmm_reference_best': 582.674, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 337.219, 'N_BLOCKING=1_best': 337.219, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 359.16999999999996, 'N_BLOCKING=2_best': 359.16999999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 355.794, 'N_BLOCKING=3_best': 355.794, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 352.17, 'xsmm_reference_best': 352.17, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 389.206, 'N_BLOCKING=1_best': 389.206, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 410.475, 'N_BLOCKING=2_best': 410.475, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.439, 'N_BLOCKING=3_best': 372.439, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.237, 'xsmm_reference_best': 395.237, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.31399999999996, 'N_BLOCKING=1_best': 441.31399999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 383.64700000000005, 'N_BLOCKING=2_best': 383.64700000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.808, 'N_BLOCKING=3_best': 367.808, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 368.392, 'xsmm_reference_best': 368.392, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 301.251, 'N_BLOCKING=1_best': 301.251, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 324.489, 'N_BLOCKING=2_best': 324.489, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 317.645, 'N_BLOCKING=3_best': 317.645, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 318.75, 'xsmm_reference_best': 318.75, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 342.166, 'N_BLOCKING=1_best': 342.166, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 377.817, 'N_BLOCKING=2_best': 377.817, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.99, 'N_BLOCKING=3_best': 372.99, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 370.472, 'xsmm_reference_best': 370.472, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.343, 'N_BLOCKING=1_best': 367.343, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.841, 'N_BLOCKING=2_best': 400.841, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.504, 'N_BLOCKING=3_best': 376.504, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.962, 'xsmm_reference_best': 390.962, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.121, 'N_BLOCKING=1_best': 383.121, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.361, 'N_BLOCKING=2_best': 368.361, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 345.806, 'N_BLOCKING=3_best': 345.806, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.203, 'xsmm_reference_best': 368.203, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.485, 'N_BLOCKING=1_best': 394.485, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 347.58000000000004, 'N_BLOCKING=2_best': 347.58000000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 349.835, 'N_BLOCKING=3_best': 349.835, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 334.643, 'xsmm_reference_best': 334.643, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 480.763, 'N_BLOCKING=1_best': 480.763, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.972, 'N_BLOCKING=2_best': 428.972, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.43499999999995, 'N_BLOCKING=3_best': 431.43499999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 483.934, 'xsmm_reference_best': 483.934, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 296.548, 'N_BLOCKING=1_best': 296.548, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 318.86699999999996, 'N_BLOCKING=2_best': 318.86699999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 311.997, 'N_BLOCKING=3_best': 311.997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 310.61699999999996, 'xsmm_reference_best': 310.61699999999996, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 352.269, 'N_BLOCKING=1_best': 352.269, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.151, 'N_BLOCKING=2_best': 397.151, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.945, 'N_BLOCKING=3_best': 379.945, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 380.247, 'xsmm_reference_best': 380.247, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.43399999999997, 'N_BLOCKING=1_best': 368.43399999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.329, 'N_BLOCKING=2_best': 403.329, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.823, 'N_BLOCKING=3_best': 372.823, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.561, 'xsmm_reference_best': 392.561, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.429, 'N_BLOCKING=1_best': 383.429, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.17, 'N_BLOCKING=2_best': 368.17, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 343.84900000000005, 'N_BLOCKING=3_best': 343.84900000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 367.887, 'xsmm_reference_best': 367.887, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.889, 'N_BLOCKING=1_best': 394.889, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 340.473, 'N_BLOCKING=2_best': 340.473, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 350.467, 'N_BLOCKING=3_best': 350.467, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 406.198, 'xsmm_reference_best': 406.198, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 480.64099999999996, 'N_BLOCKING=1_best': 480.64099999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 429.645, 'N_BLOCKING=2_best': 429.645, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.246, 'N_BLOCKING=3_best': 431.246, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1643.363, 'xsmm_reference_best': 1643.363, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 370.221, 'N_BLOCKING=1_best': 370.221, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.34799999999996, 'N_BLOCKING=2_best': 398.34799999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.703, 'N_BLOCKING=3_best': 370.703, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.2, 'xsmm_reference_best': 392.2, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.18100000000004, 'N_BLOCKING=1_best': 368.18100000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 392.08, 'N_BLOCKING=2_best': 392.08, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.989, 'N_BLOCKING=3_best': 368.989, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 382.798, 'xsmm_reference_best': 382.798, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.361, 'N_BLOCKING=1_best': 368.361, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.741, 'N_BLOCKING=2_best': 399.741, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.547, 'N_BLOCKING=3_best': 374.547, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 388.862, 'xsmm_reference_best': 388.862, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.192, 'N_BLOCKING=1_best': 368.192, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.847, 'N_BLOCKING=2_best': 394.847, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.437, 'N_BLOCKING=3_best': 371.437, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 378.015, 'xsmm_reference_best': 378.015, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 368.306, 'N_BLOCKING=1_best': 368.306, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.578, 'N_BLOCKING=2_best': 403.578, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.956, 'N_BLOCKING=3_best': 379.956, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.409, 'xsmm_reference_best': 395.409, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.82, 'N_BLOCKING=1_best': 367.82, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.125, 'N_BLOCKING=2_best': 398.125, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.049, 'N_BLOCKING=3_best': 379.049, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.095, 'xsmm_reference_best': 390.095, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.519, 'N_BLOCKING=1_best': 367.519, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.34799999999996, 'N_BLOCKING=2_best': 402.34799999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.158, 'N_BLOCKING=3_best': 375.158, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.951, 'xsmm_reference_best': 393.951, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.755, 'N_BLOCKING=1_best': 367.755, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.91999999999996, 'N_BLOCKING=2_best': 390.91999999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.773, 'N_BLOCKING=3_best': 368.773, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 384.558, 'xsmm_reference_best': 384.558, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.482, 'N_BLOCKING=1_best': 368.482, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.144, 'N_BLOCKING=2_best': 399.144, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.435, 'N_BLOCKING=3_best': 376.435, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 386.941, 'xsmm_reference_best': 386.941, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.804, 'N_BLOCKING=1_best': 367.804, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.45000000000005, 'N_BLOCKING=2_best': 402.45000000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.697, 'N_BLOCKING=3_best': 371.697, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 397.445, 'xsmm_reference_best': 397.445, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 369.11800000000005, 'N_BLOCKING=1_best': 369.11800000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.055, 'N_BLOCKING=2_best': 401.055, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.461, 'N_BLOCKING=3_best': 377.461, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.18, 'xsmm_reference_best': 396.18, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.288, 'N_BLOCKING=1_best': 368.288, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.649, 'N_BLOCKING=2_best': 400.649, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.474, 'N_BLOCKING=3_best': 378.474, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 399.325, 'xsmm_reference_best': 399.325, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 366.514, 'N_BLOCKING=1_best': 366.514, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.21, 'N_BLOCKING=2_best': 402.21, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 387.653, 'N_BLOCKING=3_best': 387.653, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.566, 'xsmm_reference_best': 396.566, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.76700000000005, 'N_BLOCKING=1_best': 367.76700000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 393.694, 'N_BLOCKING=2_best': 393.694, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.404, 'N_BLOCKING=3_best': 369.404, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.234, 'xsmm_reference_best': 385.234, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
