{'N_BLOCKING=1_avg': 247.434, 'N_BLOCKING=1_best': 247.434, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.301, 'N_BLOCKING=2_best': 242.301, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.87400000000002, 'N_BLOCKING=3_best': 244.87400000000002, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.265, 'xsmm_reference_best': 248.265, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 470.513, 'N_BLOCKING=1_best': 470.513, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 339.69399999999996, 'N_BLOCKING=2_best': 339.69399999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.254, 'N_BLOCKING=3_best': 369.254, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 316.894, 'xsmm_reference_best': 316.894, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 648.558, 'N_BLOCKING=1_best': 648.558, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 462.181, 'N_BLOCKING=2_best': 462.181, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 513.5360000000001, 'N_BLOCKING=3_best': 513.5360000000001, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 582.579, 'xsmm_reference_best': 582.579, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 337.391, 'N_BLOCKING=1_best': 337.391, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 359.799, 'N_BLOCKING=2_best': 359.799, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 357.24800000000005, 'N_BLOCKING=3_best': 357.24800000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 353.159, 'xsmm_reference_best': 353.159, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 390.191, 'N_BLOCKING=1_best': 390.191, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 411.072, 'N_BLOCKING=2_best': 411.072, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.179, 'N_BLOCKING=3_best': 371.179, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.933, 'xsmm_reference_best': 396.933, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.272, 'N_BLOCKING=1_best': 441.272, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 384.48699999999997, 'N_BLOCKING=2_best': 384.48699999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.458, 'N_BLOCKING=3_best': 368.458, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 367.698, 'xsmm_reference_best': 367.698, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 305.089, 'N_BLOCKING=1_best': 305.089, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 327.13800000000003, 'N_BLOCKING=2_best': 327.13800000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 318.254, 'N_BLOCKING=3_best': 318.254, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 318.635, 'xsmm_reference_best': 318.635, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 343.033, 'N_BLOCKING=1_best': 343.033, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 379.093, 'N_BLOCKING=2_best': 379.093, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.487, 'N_BLOCKING=3_best': 371.487, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 369.793, 'xsmm_reference_best': 369.793, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.34400000000005, 'N_BLOCKING=1_best': 368.34400000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.291, 'N_BLOCKING=2_best': 401.291, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.15599999999995, 'N_BLOCKING=3_best': 379.15599999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.926, 'xsmm_reference_best': 393.926, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.867, 'N_BLOCKING=1_best': 383.867, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.083, 'N_BLOCKING=2_best': 368.083, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 347.50800000000004, 'N_BLOCKING=3_best': 347.50800000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.29499999999996, 'xsmm_reference_best': 368.29499999999996, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 395.292, 'N_BLOCKING=1_best': 395.292, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 342.067, 'N_BLOCKING=2_best': 342.067, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 348.83399999999995, 'N_BLOCKING=3_best': 348.83399999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 336.894, 'xsmm_reference_best': 336.894, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 482.322, 'N_BLOCKING=1_best': 482.322, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 429.28, 'N_BLOCKING=2_best': 429.28, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 430.663, 'N_BLOCKING=3_best': 430.663, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 482.88800000000003, 'xsmm_reference_best': 482.88800000000003, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 296.082, 'N_BLOCKING=1_best': 296.082, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 316.996, 'N_BLOCKING=2_best': 316.996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 312.606, 'N_BLOCKING=3_best': 312.606, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 312.99, 'xsmm_reference_best': 312.99, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 352.496, 'N_BLOCKING=1_best': 352.496, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.61400000000003, 'N_BLOCKING=2_best': 397.61400000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 382.081, 'N_BLOCKING=3_best': 382.081, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 382.74800000000005, 'xsmm_reference_best': 382.74800000000005, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.551, 'N_BLOCKING=1_best': 368.551, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.57399999999996, 'N_BLOCKING=2_best': 403.57399999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.606, 'N_BLOCKING=3_best': 373.606, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.535, 'xsmm_reference_best': 391.535, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 382.109, 'N_BLOCKING=1_best': 382.109, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.25300000000004, 'N_BLOCKING=2_best': 368.25300000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 343.242, 'N_BLOCKING=3_best': 343.242, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.232, 'xsmm_reference_best': 368.232, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.55999999999995, 'N_BLOCKING=1_best': 394.55999999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 341.034, 'N_BLOCKING=2_best': 341.034, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 348.773, 'N_BLOCKING=3_best': 348.773, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 406.083, 'xsmm_reference_best': 406.083, 'xsmm_reference_cpu_freq': 2.999861, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 480.276, 'N_BLOCKING=1_best': 480.276, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 429.174, 'N_BLOCKING=2_best': 429.174, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.139, 'N_BLOCKING=3_best': 431.139, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1639.618, 'xsmm_reference_best': 1639.618, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.081, 'N_BLOCKING=1_best': 368.081, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.599, 'N_BLOCKING=2_best': 398.599, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.528, 'N_BLOCKING=3_best': 372.528, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.27700000000004, 'xsmm_reference_best': 391.27700000000004, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.869, 'N_BLOCKING=1_best': 367.869, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 391.499, 'N_BLOCKING=2_best': 391.499, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.377, 'N_BLOCKING=3_best': 368.377, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 384.24300000000005, 'xsmm_reference_best': 384.24300000000005, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.212, 'N_BLOCKING=1_best': 368.212, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.17100000000005, 'N_BLOCKING=2_best': 399.17100000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.754, 'N_BLOCKING=3_best': 374.754, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.617, 'xsmm_reference_best': 389.617, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 369.076, 'N_BLOCKING=1_best': 369.076, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 395.327, 'N_BLOCKING=2_best': 395.327, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.538, 'N_BLOCKING=3_best': 371.538, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 378.72, 'xsmm_reference_best': 378.72, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 367.74, 'N_BLOCKING=1_best': 367.74, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.46500000000003, 'N_BLOCKING=2_best': 403.46500000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 382.184, 'N_BLOCKING=3_best': 382.184, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.355, 'xsmm_reference_best': 395.355, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.091, 'N_BLOCKING=1_best': 368.091, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.101, 'N_BLOCKING=2_best': 398.101, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.802, 'N_BLOCKING=3_best': 372.802, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.194, 'xsmm_reference_best': 391.194, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.254, 'N_BLOCKING=1_best': 368.254, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.586, 'N_BLOCKING=2_best': 402.586, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.402, 'N_BLOCKING=3_best': 375.402, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.582, 'xsmm_reference_best': 392.582, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.78099999999995, 'N_BLOCKING=1_best': 367.78099999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.156, 'N_BLOCKING=2_best': 390.156, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.74800000000005, 'N_BLOCKING=3_best': 368.74800000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 381.348, 'xsmm_reference_best': 381.348, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 369.188, 'N_BLOCKING=1_best': 369.188, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.547, 'N_BLOCKING=2_best': 398.547, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.321, 'N_BLOCKING=3_best': 377.321, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.97799999999995, 'xsmm_reference_best': 389.97799999999995, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.409, 'N_BLOCKING=1_best': 368.409, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.413, 'N_BLOCKING=2_best': 403.413, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.89200000000005, 'N_BLOCKING=3_best': 372.89200000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.072, 'xsmm_reference_best': 393.072, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.941, 'N_BLOCKING=1_best': 367.941, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.84799999999996, 'N_BLOCKING=2_best': 401.84799999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.254, 'N_BLOCKING=3_best': 380.254, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.842, 'xsmm_reference_best': 396.842, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.694, 'N_BLOCKING=1_best': 368.694, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.355, 'N_BLOCKING=2_best': 400.355, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.892, 'N_BLOCKING=3_best': 375.892, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.24199999999996, 'xsmm_reference_best': 393.24199999999996, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.183, 'N_BLOCKING=1_best': 367.183, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 406.67499999999995, 'N_BLOCKING=2_best': 406.67499999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 390.128, 'N_BLOCKING=3_best': 390.128, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.841, 'xsmm_reference_best': 396.841, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.469, 'N_BLOCKING=1_best': 367.469, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 393.789, 'N_BLOCKING=2_best': 393.789, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.17, 'N_BLOCKING=3_best': 369.17, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 386.322, 'xsmm_reference_best': 386.322, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
