{'N_BLOCKING=1_avg': 247.129, 'N_BLOCKING=1_best': 247.129, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.481, 'N_BLOCKING=2_best': 242.481, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.406, 'N_BLOCKING=3_best': 244.406, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.483, 'xsmm_reference_best': 248.483, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 470.674, 'N_BLOCKING=1_best': 470.674, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 327.073, 'N_BLOCKING=2_best': 327.073, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.244, 'N_BLOCKING=3_best': 370.244, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 322.598, 'xsmm_reference_best': 322.598, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 649.26, 'N_BLOCKING=1_best': 649.26, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 465.712, 'N_BLOCKING=2_best': 465.712, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 510.475, 'N_BLOCKING=3_best': 510.475, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 583.279, 'xsmm_reference_best': 583.279, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 343.117, 'N_BLOCKING=1_best': 343.117, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 357.127, 'N_BLOCKING=2_best': 357.127, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 357.67499999999995, 'N_BLOCKING=3_best': 357.67499999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 352.03700000000003, 'xsmm_reference_best': 352.03700000000003, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 390.063, 'N_BLOCKING=1_best': 390.063, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 412.794, 'N_BLOCKING=2_best': 412.794, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.023, 'N_BLOCKING=3_best': 373.023, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.91499999999996, 'xsmm_reference_best': 395.91499999999996, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 439.662, 'N_BLOCKING=1_best': 439.662, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 384.321, 'N_BLOCKING=2_best': 384.321, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.085, 'N_BLOCKING=3_best': 368.085, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 366.679, 'xsmm_reference_best': 366.679, 'xsmm_reference_cpu_freq': 2.999855, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 303.298, 'N_BLOCKING=1_best': 303.298, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 326.559, 'N_BLOCKING=2_best': 326.559, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 317.592, 'N_BLOCKING=3_best': 317.592, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 318.98, 'xsmm_reference_best': 318.98, 'xsmm_reference_cpu_freq': 2.999971, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 341.66499999999996, 'N_BLOCKING=1_best': 341.66499999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 377.388, 'N_BLOCKING=2_best': 377.388, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.403, 'N_BLOCKING=3_best': 374.403, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 368.869, 'xsmm_reference_best': 368.869, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.67, 'N_BLOCKING=1_best': 367.67, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.861, 'N_BLOCKING=2_best': 399.861, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.164, 'N_BLOCKING=3_best': 379.164, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.81600000000003, 'xsmm_reference_best': 389.81600000000003, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.19, 'N_BLOCKING=1_best': 383.19, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 367.886, 'N_BLOCKING=2_best': 367.886, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 347.678, 'N_BLOCKING=3_best': 347.678, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 367.99699999999996, 'xsmm_reference_best': 367.99699999999996, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 395.113, 'N_BLOCKING=1_best': 395.113, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 343.601, 'N_BLOCKING=2_best': 343.601, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 349.132, 'N_BLOCKING=3_best': 349.132, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 338.996, 'xsmm_reference_best': 338.996, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 481.687, 'N_BLOCKING=1_best': 481.687, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.314, 'N_BLOCKING=2_best': 428.314, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 433.597, 'N_BLOCKING=3_best': 433.597, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 482.51, 'xsmm_reference_best': 482.51, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 296.53, 'N_BLOCKING=1_best': 296.53, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 318.198, 'N_BLOCKING=2_best': 318.198, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 312.099, 'N_BLOCKING=3_best': 312.099, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 301.143, 'xsmm_reference_best': 301.143, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 352.754, 'N_BLOCKING=1_best': 352.754, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.53499999999997, 'N_BLOCKING=2_best': 394.53499999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.188, 'N_BLOCKING=3_best': 378.188, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 383.297, 'xsmm_reference_best': 383.297, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.686, 'N_BLOCKING=1_best': 367.686, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.90700000000004, 'N_BLOCKING=2_best': 401.90700000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.637, 'N_BLOCKING=3_best': 374.637, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.628, 'xsmm_reference_best': 392.628, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 382.53999999999996, 'N_BLOCKING=1_best': 382.53999999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 367.834, 'N_BLOCKING=2_best': 367.834, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 343.347, 'N_BLOCKING=3_best': 343.347, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.209, 'xsmm_reference_best': 368.209, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 395.27700000000004, 'N_BLOCKING=1_best': 395.27700000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 339.113, 'N_BLOCKING=2_best': 339.113, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 350.007, 'N_BLOCKING=3_best': 350.007, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 405.357, 'xsmm_reference_best': 405.357, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 480.02, 'N_BLOCKING=1_best': 480.02, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 429.12699999999995, 'N_BLOCKING=2_best': 429.12699999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.553, 'N_BLOCKING=3_best': 431.553, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1638.2640000000001, 'xsmm_reference_best': 1638.2640000000001, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.176, 'N_BLOCKING=1_best': 368.176, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.525, 'N_BLOCKING=2_best': 398.525, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.339, 'N_BLOCKING=3_best': 370.339, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.056, 'xsmm_reference_best': 390.056, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.265, 'N_BLOCKING=1_best': 368.265, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 391.044, 'N_BLOCKING=2_best': 391.044, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.458, 'N_BLOCKING=3_best': 368.458, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 384.872, 'xsmm_reference_best': 384.872, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.31, 'N_BLOCKING=1_best': 367.31, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.13599999999997, 'N_BLOCKING=2_best': 400.13599999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.841, 'N_BLOCKING=3_best': 373.841, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 388.81, 'xsmm_reference_best': 388.81, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.861, 'N_BLOCKING=1_best': 367.861, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.412, 'N_BLOCKING=2_best': 394.412, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.078, 'N_BLOCKING=3_best': 371.078, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 378.911, 'xsmm_reference_best': 378.911, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 367.774, 'N_BLOCKING=1_best': 367.774, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.723, 'N_BLOCKING=2_best': 402.723, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 382.551, 'N_BLOCKING=3_best': 382.551, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.978, 'xsmm_reference_best': 394.978, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.03099999999995, 'N_BLOCKING=1_best': 368.03099999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.334, 'N_BLOCKING=2_best': 399.334, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.63, 'N_BLOCKING=3_best': 372.63, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.378, 'xsmm_reference_best': 390.378, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.587, 'N_BLOCKING=1_best': 367.587, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.029, 'N_BLOCKING=2_best': 402.029, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.5, 'N_BLOCKING=3_best': 376.5, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.86699999999996, 'xsmm_reference_best': 393.86699999999996, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.978, 'N_BLOCKING=1_best': 367.978, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 389.776, 'N_BLOCKING=2_best': 389.776, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.048, 'N_BLOCKING=3_best': 368.048, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 382.765, 'xsmm_reference_best': 382.765, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 369.054, 'N_BLOCKING=1_best': 369.054, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.055, 'N_BLOCKING=2_best': 400.055, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.624, 'N_BLOCKING=3_best': 376.624, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.506, 'xsmm_reference_best': 387.506, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.179, 'N_BLOCKING=1_best': 368.179, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 406.02200000000005, 'N_BLOCKING=2_best': 406.02200000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.035, 'N_BLOCKING=3_best': 375.035, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.63, 'xsmm_reference_best': 394.63, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.254, 'N_BLOCKING=1_best': 368.254, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.08399999999995, 'N_BLOCKING=2_best': 402.08399999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 382.764, 'N_BLOCKING=3_best': 382.764, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.818, 'xsmm_reference_best': 394.818, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.469, 'N_BLOCKING=1_best': 368.469, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.94399999999996, 'N_BLOCKING=2_best': 401.94399999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.371, 'N_BLOCKING=3_best': 378.371, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.692, 'xsmm_reference_best': 393.692, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 366.436, 'N_BLOCKING=1_best': 366.436, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.11400000000003, 'N_BLOCKING=2_best': 402.11400000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 389.188, 'N_BLOCKING=3_best': 389.188, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.799, 'xsmm_reference_best': 394.799, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.74800000000005, 'N_BLOCKING=1_best': 367.74800000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 393.903, 'N_BLOCKING=2_best': 393.903, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.867, 'N_BLOCKING=3_best': 368.867, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.809, 'xsmm_reference_best': 385.809, 'xsmm_reference_cpu_freq': 2.999853, 'xsmm_reference_kernel_type': 'wide-sparse'}
