{'N_BLOCKING=1_avg': 247.615, 'N_BLOCKING=1_best': 247.615, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.178, 'N_BLOCKING=2_best': 242.178, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.176, 'N_BLOCKING=3_best': 244.176, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 249.408, 'xsmm_reference_best': 249.408, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 469.951, 'N_BLOCKING=1_best': 469.951, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 330.936, 'N_BLOCKING=2_best': 330.936, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.35, 'N_BLOCKING=3_best': 370.35, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 324.054, 'xsmm_reference_best': 324.054, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 648.028, 'N_BLOCKING=1_best': 648.028, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 466.991, 'N_BLOCKING=2_best': 466.991, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 510.331, 'N_BLOCKING=3_best': 510.331, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 583.304, 'xsmm_reference_best': 583.304, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 337.535, 'N_BLOCKING=1_best': 337.535, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 358.218, 'N_BLOCKING=2_best': 358.218, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 355.272, 'N_BLOCKING=3_best': 355.272, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 353.628, 'xsmm_reference_best': 353.628, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 390.086, 'N_BLOCKING=1_best': 390.086, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 412.288, 'N_BLOCKING=2_best': 412.288, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.933, 'N_BLOCKING=3_best': 370.933, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 398.348, 'xsmm_reference_best': 398.348, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 440.318, 'N_BLOCKING=1_best': 440.318, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 383.154, 'N_BLOCKING=2_best': 383.154, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.396, 'N_BLOCKING=3_best': 368.396, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 368.433, 'xsmm_reference_best': 368.433, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 303.418, 'N_BLOCKING=1_best': 303.418, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 326.794, 'N_BLOCKING=2_best': 326.794, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 317.942, 'N_BLOCKING=3_best': 317.942, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 321.689, 'xsmm_reference_best': 321.689, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 343.138, 'N_BLOCKING=1_best': 343.138, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 380.20000000000005, 'N_BLOCKING=2_best': 380.20000000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.939, 'N_BLOCKING=3_best': 373.939, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 370.221, 'xsmm_reference_best': 370.221, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.637, 'N_BLOCKING=1_best': 367.637, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.077, 'N_BLOCKING=2_best': 400.077, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.608, 'N_BLOCKING=3_best': 376.608, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.996, 'xsmm_reference_best': 389.996, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 382.906, 'N_BLOCKING=1_best': 382.906, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.567, 'N_BLOCKING=2_best': 368.567, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 346.689, 'N_BLOCKING=3_best': 346.689, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.598, 'xsmm_reference_best': 368.598, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 396.884, 'N_BLOCKING=1_best': 396.884, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 338.751, 'N_BLOCKING=2_best': 338.751, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 348.415, 'N_BLOCKING=3_best': 348.415, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 339.764, 'xsmm_reference_best': 339.764, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 481.42999999999995, 'N_BLOCKING=1_best': 481.42999999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 429.221, 'N_BLOCKING=2_best': 429.221, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.118, 'N_BLOCKING=3_best': 431.118, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 482.628, 'xsmm_reference_best': 482.628, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 295.556, 'N_BLOCKING=1_best': 295.556, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 316.954, 'N_BLOCKING=2_best': 316.954, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 311.257, 'N_BLOCKING=3_best': 311.257, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 311.355, 'xsmm_reference_best': 311.355, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 352.02200000000005, 'N_BLOCKING=1_best': 352.02200000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 396.498, 'N_BLOCKING=2_best': 396.498, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.932, 'N_BLOCKING=3_best': 380.932, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 381.345, 'xsmm_reference_best': 381.345, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.082, 'N_BLOCKING=1_best': 368.082, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.228, 'N_BLOCKING=2_best': 401.228, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.92499999999995, 'N_BLOCKING=3_best': 372.92499999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.91499999999996, 'xsmm_reference_best': 391.91499999999996, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 382.67, 'N_BLOCKING=1_best': 382.67, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.151, 'N_BLOCKING=2_best': 368.151, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 344.19100000000003, 'N_BLOCKING=3_best': 344.19100000000003, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.028, 'xsmm_reference_best': 368.028, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.926, 'N_BLOCKING=1_best': 394.926, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 341.959, 'N_BLOCKING=2_best': 341.959, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 349.96500000000003, 'N_BLOCKING=3_best': 349.96500000000003, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 405.913, 'xsmm_reference_best': 405.913, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 481.187, 'N_BLOCKING=1_best': 481.187, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 429.675, 'N_BLOCKING=2_best': 429.675, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.17, 'N_BLOCKING=3_best': 431.17, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1634.049, 'xsmm_reference_best': 1634.049, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.418, 'N_BLOCKING=1_best': 368.418, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.79, 'N_BLOCKING=2_best': 397.79, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.162, 'N_BLOCKING=3_best': 371.162, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.655, 'xsmm_reference_best': 391.655, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.45000000000005, 'N_BLOCKING=1_best': 368.45000000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 392.347, 'N_BLOCKING=2_best': 392.347, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.94500000000005, 'N_BLOCKING=3_best': 368.94500000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.066, 'xsmm_reference_best': 385.066, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.833, 'N_BLOCKING=1_best': 367.833, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.421, 'N_BLOCKING=2_best': 400.421, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.88300000000004, 'N_BLOCKING=3_best': 375.88300000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.64200000000005, 'xsmm_reference_best': 389.64200000000005, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.061, 'N_BLOCKING=1_best': 368.061, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.568, 'N_BLOCKING=2_best': 394.568, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.278, 'N_BLOCKING=3_best': 370.278, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 377.549, 'xsmm_reference_best': 377.549, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 368.269, 'N_BLOCKING=1_best': 368.269, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.346, 'N_BLOCKING=2_best': 403.346, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.38199999999995, 'N_BLOCKING=3_best': 381.38199999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.16999999999996, 'xsmm_reference_best': 396.16999999999996, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.9, 'N_BLOCKING=1_best': 367.9, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.788, 'N_BLOCKING=2_best': 399.788, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.046, 'N_BLOCKING=3_best': 375.046, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.63699999999994, 'xsmm_reference_best': 391.63699999999994, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.168, 'N_BLOCKING=1_best': 368.168, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.32899999999995, 'N_BLOCKING=2_best': 402.32899999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.631, 'N_BLOCKING=3_best': 375.631, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.992, 'xsmm_reference_best': 393.992, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.075, 'N_BLOCKING=1_best': 368.075, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.79200000000003, 'N_BLOCKING=2_best': 390.79200000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.143, 'N_BLOCKING=3_best': 368.143, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 381.772, 'xsmm_reference_best': 381.772, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.97299999999996, 'N_BLOCKING=1_best': 368.97299999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.977, 'N_BLOCKING=2_best': 400.977, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.43, 'N_BLOCKING=3_best': 380.43, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.574, 'xsmm_reference_best': 387.574, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.379, 'N_BLOCKING=1_best': 368.379, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.322, 'N_BLOCKING=2_best': 402.322, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.127, 'N_BLOCKING=3_best': 379.127, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.876, 'xsmm_reference_best': 393.876, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.299, 'N_BLOCKING=1_best': 368.299, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.236, 'N_BLOCKING=2_best': 402.236, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.324, 'N_BLOCKING=3_best': 379.324, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 397.265, 'xsmm_reference_best': 397.265, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.57399999999996, 'N_BLOCKING=1_best': 368.57399999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.741, 'N_BLOCKING=2_best': 400.741, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.23199999999997, 'N_BLOCKING=3_best': 379.23199999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.102, 'xsmm_reference_best': 394.102, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.133, 'N_BLOCKING=1_best': 367.133, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 404.308, 'N_BLOCKING=2_best': 404.308, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 388.576, 'N_BLOCKING=3_best': 388.576, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.83000000000004, 'xsmm_reference_best': 395.83000000000004, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.531, 'N_BLOCKING=1_best': 367.531, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 392.682, 'N_BLOCKING=2_best': 392.682, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.46900000000005, 'N_BLOCKING=3_best': 368.46900000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.23900000000003, 'xsmm_reference_best': 387.23900000000003, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
