{'N_BLOCKING=1_avg': 246.838, 'N_BLOCKING=1_best': 246.838, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 241.814, 'N_BLOCKING=2_best': 241.814, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.486, 'N_BLOCKING=3_best': 244.486, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.357, 'xsmm_reference_best': 248.357, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 469.581, 'N_BLOCKING=1_best': 469.581, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 337.923, 'N_BLOCKING=2_best': 337.923, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.374, 'N_BLOCKING=3_best': 370.374, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 328.788, 'xsmm_reference_best': 328.788, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 648.6859999999999, 'N_BLOCKING=1_best': 648.6859999999999, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 460.55999999999995, 'N_BLOCKING=2_best': 460.55999999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 511.367, 'N_BLOCKING=3_best': 511.367, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 582.476, 'xsmm_reference_best': 582.476, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 338.226, 'N_BLOCKING=1_best': 338.226, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 358.724, 'N_BLOCKING=2_best': 358.724, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 354.266, 'N_BLOCKING=3_best': 354.266, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 353.038, 'xsmm_reference_best': 353.038, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 389.36199999999997, 'N_BLOCKING=1_best': 389.36199999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 410.626, 'N_BLOCKING=2_best': 410.626, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.744, 'N_BLOCKING=3_best': 372.744, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.767, 'xsmm_reference_best': 394.767, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.394, 'N_BLOCKING=1_best': 441.394, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 382.318, 'N_BLOCKING=2_best': 382.318, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.076, 'N_BLOCKING=3_best': 368.076, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 368.534, 'xsmm_reference_best': 368.534, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 302.33, 'N_BLOCKING=1_best': 302.33, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 326.211, 'N_BLOCKING=2_best': 326.211, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 317.509, 'N_BLOCKING=3_best': 317.509, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 318.256, 'xsmm_reference_best': 318.256, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 342.063, 'N_BLOCKING=1_best': 342.063, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 375.701, 'N_BLOCKING=2_best': 375.701, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.362, 'N_BLOCKING=3_best': 373.362, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 369.77599999999995, 'xsmm_reference_best': 369.77599999999995, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.073, 'N_BLOCKING=1_best': 368.073, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.669, 'N_BLOCKING=2_best': 399.669, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.322, 'N_BLOCKING=3_best': 376.322, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.551, 'xsmm_reference_best': 391.551, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.511, 'N_BLOCKING=1_best': 383.511, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 367.99800000000005, 'N_BLOCKING=2_best': 367.99800000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 345.97, 'N_BLOCKING=3_best': 345.97, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 367.952, 'xsmm_reference_best': 367.952, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.659, 'N_BLOCKING=1_best': 394.659, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 339.728, 'N_BLOCKING=2_best': 339.728, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 350.166, 'N_BLOCKING=3_best': 350.166, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 337.753, 'xsmm_reference_best': 337.753, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 480.71299999999997, 'N_BLOCKING=1_best': 480.71299999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.544, 'N_BLOCKING=2_best': 428.544, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 430.408, 'N_BLOCKING=3_best': 430.408, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 483.921, 'xsmm_reference_best': 483.921, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 295.57, 'N_BLOCKING=1_best': 295.57, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 317.778, 'N_BLOCKING=2_best': 317.778, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 311.77, 'N_BLOCKING=3_best': 311.77, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 311.907, 'xsmm_reference_best': 311.907, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 351.48299999999995, 'N_BLOCKING=1_best': 351.48299999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.589, 'N_BLOCKING=2_best': 394.589, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.27, 'N_BLOCKING=3_best': 378.27, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 380.777, 'xsmm_reference_best': 380.777, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.83500000000004, 'N_BLOCKING=1_best': 367.83500000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.648, 'N_BLOCKING=2_best': 400.648, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.32000000000005, 'N_BLOCKING=3_best': 371.32000000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.041, 'xsmm_reference_best': 391.041, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.285, 'N_BLOCKING=1_best': 383.285, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.154, 'N_BLOCKING=2_best': 368.154, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 343.30600000000004, 'N_BLOCKING=3_best': 343.30600000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 367.919, 'xsmm_reference_best': 367.919, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.042, 'N_BLOCKING=1_best': 394.042, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 341.977, 'N_BLOCKING=2_best': 341.977, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 349.54999999999995, 'N_BLOCKING=3_best': 349.54999999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 405.49199999999996, 'xsmm_reference_best': 405.49199999999996, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 479.927, 'N_BLOCKING=1_best': 479.927, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.804, 'N_BLOCKING=2_best': 428.804, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.438, 'N_BLOCKING=3_best': 431.438, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1635.941, 'xsmm_reference_best': 1635.941, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.15200000000004, 'N_BLOCKING=1_best': 368.15200000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.187, 'N_BLOCKING=2_best': 398.187, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.051, 'N_BLOCKING=3_best': 373.051, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.667, 'xsmm_reference_best': 390.667, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.98900000000003, 'N_BLOCKING=1_best': 367.98900000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 392.315, 'N_BLOCKING=2_best': 392.315, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.37199999999996, 'N_BLOCKING=3_best': 368.37199999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 383.588, 'xsmm_reference_best': 383.588, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.568, 'N_BLOCKING=1_best': 367.568, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.728, 'N_BLOCKING=2_best': 399.728, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.76, 'N_BLOCKING=3_best': 374.76, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.745, 'xsmm_reference_best': 387.745, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.253, 'N_BLOCKING=1_best': 368.253, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.788, 'N_BLOCKING=2_best': 394.788, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.578, 'N_BLOCKING=3_best': 369.578, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 377.432, 'xsmm_reference_best': 377.432, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 367.824, 'N_BLOCKING=1_best': 367.824, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.92100000000005, 'N_BLOCKING=2_best': 402.92100000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 382.485, 'N_BLOCKING=3_best': 382.485, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.97299999999996, 'xsmm_reference_best': 394.97299999999996, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.874, 'N_BLOCKING=1_best': 367.874, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.59799999999996, 'N_BLOCKING=2_best': 398.59799999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.83, 'N_BLOCKING=3_best': 373.83, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.89200000000005, 'xsmm_reference_best': 391.89200000000005, 'xsmm_reference_cpu_freq': 2.999843, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.757, 'N_BLOCKING=1_best': 367.757, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.985, 'N_BLOCKING=2_best': 402.985, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.06, 'N_BLOCKING=3_best': 380.06, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.594, 'xsmm_reference_best': 391.594, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.041, 'N_BLOCKING=1_best': 368.041, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 388.53700000000003, 'N_BLOCKING=2_best': 388.53700000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.198, 'N_BLOCKING=3_best': 368.198, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 382.313, 'xsmm_reference_best': 382.313, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.79600000000005, 'N_BLOCKING=1_best': 368.79600000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.122, 'N_BLOCKING=2_best': 400.122, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.208, 'N_BLOCKING=3_best': 376.208, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.083, 'xsmm_reference_best': 387.083, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.31399999999996, 'N_BLOCKING=1_best': 368.31399999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.53, 'N_BLOCKING=2_best': 402.53, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 373.719, 'N_BLOCKING=3_best': 373.719, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.763, 'xsmm_reference_best': 395.763, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.81600000000003, 'N_BLOCKING=1_best': 368.81600000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.784, 'N_BLOCKING=2_best': 403.784, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.751, 'N_BLOCKING=3_best': 377.751, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.254, 'xsmm_reference_best': 395.254, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.001, 'N_BLOCKING=1_best': 368.001, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.059, 'N_BLOCKING=2_best': 402.059, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.71500000000003, 'N_BLOCKING=3_best': 377.71500000000003, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.709, 'xsmm_reference_best': 393.709, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 366.782, 'N_BLOCKING=1_best': 366.782, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.537, 'N_BLOCKING=2_best': 402.537, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 389.241, 'N_BLOCKING=3_best': 389.241, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.61800000000005, 'xsmm_reference_best': 396.61800000000005, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.277, 'N_BLOCKING=1_best': 368.277, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.819, 'N_BLOCKING=2_best': 394.819, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.462, 'N_BLOCKING=3_best': 369.462, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 386.597, 'xsmm_reference_best': 386.597, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
