{'N_BLOCKING=1_avg': 247.104, 'N_BLOCKING=1_best': 247.104, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.642, 'N_BLOCKING=2_best': 242.642, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.429, 'N_BLOCKING=3_best': 244.429, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.582, 'xsmm_reference_best': 248.582, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 470.818, 'N_BLOCKING=1_best': 470.818, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 327.29200000000003, 'N_BLOCKING=2_best': 327.29200000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.459, 'N_BLOCKING=3_best': 369.459, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 314.346, 'xsmm_reference_best': 314.346, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 649.363, 'N_BLOCKING=1_best': 649.363, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 461.126, 'N_BLOCKING=2_best': 461.126, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 511.231, 'N_BLOCKING=3_best': 511.231, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 585.929, 'xsmm_reference_best': 585.929, 'xsmm_reference_cpu_freq': 2.99997, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 337.515, 'N_BLOCKING=1_best': 337.515, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 358.793, 'N_BLOCKING=2_best': 358.793, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 356.66099999999994, 'N_BLOCKING=3_best': 356.66099999999994, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 352.11199999999997, 'xsmm_reference_best': 352.11199999999997, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 390.485, 'N_BLOCKING=1_best': 390.485, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 411.48800000000006, 'N_BLOCKING=2_best': 411.48800000000006, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 375.41499999999996, 'N_BLOCKING=3_best': 375.41499999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.43100000000004, 'xsmm_reference_best': 396.43100000000004, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 440.299, 'N_BLOCKING=1_best': 440.299, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 383.62800000000004, 'N_BLOCKING=2_best': 383.62800000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.237, 'N_BLOCKING=3_best': 368.237, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 367.206, 'xsmm_reference_best': 367.206, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 303.28, 'N_BLOCKING=1_best': 303.28, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 327.38, 'N_BLOCKING=2_best': 327.38, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 318.991, 'N_BLOCKING=3_best': 318.991, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 308.338, 'xsmm_reference_best': 308.338, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 342.653, 'N_BLOCKING=1_best': 342.653, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 377.591, 'N_BLOCKING=2_best': 377.591, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.17999999999995, 'N_BLOCKING=3_best': 374.17999999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'size_n': 1500000, 'xsmm_reference_avg': 369.78, 'xsmm_reference_best': 369.78, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.06, 'N_BLOCKING=1_best': 368.06, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.59, 'N_BLOCKING=2_best': 399.59, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.41099999999994, 'N_BLOCKING=3_best': 378.41099999999994, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 390.025, 'xsmm_reference_best': 390.025, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 384.097, 'N_BLOCKING=1_best': 384.097, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.291, 'N_BLOCKING=2_best': 368.291, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 347.668, 'N_BLOCKING=3_best': 347.668, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'size_n': 750000, 'xsmm_reference_avg': 372.05100000000004, 'xsmm_reference_best': 372.05100000000004, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 394.554, 'N_BLOCKING=1_best': 394.554, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 340.706, 'N_BLOCKING=2_best': 340.706, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 349.148, 'N_BLOCKING=3_best': 349.148, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'size_n': 450000, 'xsmm_reference_avg': 336.84400000000005, 'xsmm_reference_best': 336.84400000000005, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 481.182, 'N_BLOCKING=1_best': 481.182, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 428.024, 'N_BLOCKING=2_best': 428.024, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 430.01199999999994, 'N_BLOCKING=3_best': 430.01199999999994, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'size_n': 249984, 'xsmm_reference_avg': 483.52200000000005, 'xsmm_reference_best': 483.52200000000005, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 296.106, 'N_BLOCKING=1_best': 296.106, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 318.529, 'N_BLOCKING=2_best': 318.529, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 311.0, 'N_BLOCKING=3_best': 311.0, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'size_n': 1800000, 'xsmm_reference_avg': 310.843, 'xsmm_reference_best': 310.843, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 352.218, 'N_BLOCKING=1_best': 352.218, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 395.29200000000003, 'N_BLOCKING=2_best': 395.29200000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.625, 'N_BLOCKING=3_best': 380.625, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'size_n': 1500000, 'xsmm_reference_avg': 381.51700000000005, 'xsmm_reference_best': 381.51700000000005, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.182, 'N_BLOCKING=1_best': 368.182, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.461, 'N_BLOCKING=2_best': 401.461, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.135, 'N_BLOCKING=3_best': 370.135, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.799, 'xsmm_reference_best': 391.799, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 383.072, 'N_BLOCKING=1_best': 383.072, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.196, 'N_BLOCKING=2_best': 368.196, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 343.794, 'N_BLOCKING=3_best': 343.794, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'size_n': 750000, 'xsmm_reference_avg': 368.567, 'xsmm_reference_best': 368.567, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 396.423, 'N_BLOCKING=1_best': 396.423, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 340.717, 'N_BLOCKING=2_best': 340.717, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 349.491, 'N_BLOCKING=3_best': 349.491, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'size_n': 450000, 'xsmm_reference_avg': 406.271, 'xsmm_reference_best': 406.271, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 480.84, 'N_BLOCKING=1_best': 480.84, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 431.84799999999996, 'N_BLOCKING=2_best': 431.84799999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 431.895, 'N_BLOCKING=3_best': 431.895, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 1639.513, 'xsmm_reference_best': 1639.513, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.964, 'N_BLOCKING=1_best': 368.964, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.086, 'N_BLOCKING=2_best': 399.086, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.5, 'N_BLOCKING=3_best': 370.5, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.692, 'xsmm_reference_best': 391.692, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.403, 'N_BLOCKING=1_best': 368.403, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 391.337, 'N_BLOCKING=2_best': 391.337, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.073, 'N_BLOCKING=3_best': 369.073, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 383.0, 'xsmm_reference_best': 383.0, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.263, 'N_BLOCKING=1_best': 368.263, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.27099999999996, 'N_BLOCKING=2_best': 399.27099999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.593, 'N_BLOCKING=3_best': 372.593, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'size_n': 1124976, 'xsmm_reference_avg': 388.82, 'xsmm_reference_best': 388.82, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.41700000000003, 'N_BLOCKING=1_best': 368.41700000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.207, 'N_BLOCKING=2_best': 397.207, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.595, 'N_BLOCKING=3_best': 371.595, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'size_n': 1124976, 'xsmm_reference_avg': 378.113, 'xsmm_reference_best': 378.113, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 368.06399999999996, 'N_BLOCKING=1_best': 368.06399999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.904, 'N_BLOCKING=2_best': 403.904, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 381.468, 'N_BLOCKING=3_best': 381.468, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.226, 'xsmm_reference_best': 395.226, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.07899999999995, 'N_BLOCKING=1_best': 368.07899999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.69, 'N_BLOCKING=2_best': 398.69, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.316, 'N_BLOCKING=3_best': 374.316, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'size_n': 1124976, 'xsmm_reference_avg': 391.279, 'xsmm_reference_best': 391.279, 'xsmm_reference_cpu_freq': 2.999993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.952, 'N_BLOCKING=1_best': 367.952, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.922, 'N_BLOCKING=2_best': 403.922, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 377.014, 'N_BLOCKING=3_best': 377.014, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.663, 'xsmm_reference_best': 394.663, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 367.809, 'N_BLOCKING=1_best': 367.809, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 390.906, 'N_BLOCKING=2_best': 390.906, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.366, 'N_BLOCKING=3_best': 368.366, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 381.005, 'xsmm_reference_best': 381.005, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 372.991, 'N_BLOCKING=1_best': 372.991, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.994, 'N_BLOCKING=2_best': 399.994, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.577, 'N_BLOCKING=3_best': 376.577, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.225, 'xsmm_reference_best': 387.225, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.367, 'N_BLOCKING=1_best': 368.367, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.305, 'N_BLOCKING=2_best': 403.305, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 374.648, 'N_BLOCKING=3_best': 374.648, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.158, 'xsmm_reference_best': 395.158, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.373, 'N_BLOCKING=1_best': 368.373, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.26099999999997, 'N_BLOCKING=2_best': 403.26099999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 380.018, 'N_BLOCKING=3_best': 380.018, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'size_n': 1124976, 'xsmm_reference_avg': 396.135, 'xsmm_reference_best': 396.135, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.16, 'N_BLOCKING=1_best': 368.16, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.28099999999995, 'N_BLOCKING=2_best': 400.28099999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.063, 'N_BLOCKING=3_best': 378.063, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'size_n': 1124976, 'xsmm_reference_avg': 394.835, 'xsmm_reference_best': 394.835, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.23, 'N_BLOCKING=1_best': 368.23, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 404.629, 'N_BLOCKING=2_best': 404.629, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 389.45, 'N_BLOCKING=3_best': 389.45, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'size_n': 1124976, 'xsmm_reference_avg': 397.945, 'xsmm_reference_best': 397.945, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 368.051, 'N_BLOCKING=1_best': 368.051, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 393.63, 'N_BLOCKING=2_best': 393.63, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.92, 'N_BLOCKING=3_best': 368.92, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'size_n': 1124976, 'xsmm_reference_avg': 386.98, 'xsmm_reference_best': 386.98, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
