{'K_BLOCKING=0_avg': 2.9605, 'K_BLOCKING=0_best': 2.9605, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.1407, 'K_BLOCKING=112_best': 3.1407, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.089, 'K_BLOCKING=128_best': 3.089, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 2.9615, 'K_BLOCKING=16_best': 2.9615, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 2.9585999999999997, 'K_BLOCKING=32_best': 2.9585999999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.0131, 'K_BLOCKING=48_best': 3.0131, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.0595, 'K_BLOCKING=64_best': 3.0595, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.0989, 'K_BLOCKING=80_best': 3.0989, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.0812999999999997, 'K_BLOCKING=96_best': 3.0812999999999997, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0793, 'xsmm_reference_best': 3.0793, 'xsmm_reference_cpu_freq': 2.999987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 6.3317, 'K_BLOCKING=0_best': 6.3317, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 6.3432, 'K_BLOCKING=112_best': 6.3432, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.3846, 'K_BLOCKING=128_best': 6.3846, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 15.197300000000002, 'K_BLOCKING=16_best': 15.197300000000002, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.305, 'K_BLOCKING=32_best': 6.305, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 6.3432, 'K_BLOCKING=48_best': 6.3432, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.393, 'K_BLOCKING=64_best': 6.393, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 6.3441, 'K_BLOCKING=80_best': 6.3441, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.3662, 'K_BLOCKING=96_best': 6.3662, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 20, 'a_nonzero': 100, 'a_rows': 50, 'a_size': 1000, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 6.3020000000000005, 'xsmm_reference_best': 6.3020000000000005, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 11.9123, 'K_BLOCKING=0_best': 11.9123, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 11.8275, 'K_BLOCKING=112_best': 11.8275, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 11.8414, 'K_BLOCKING=128_best': 11.8414, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 13.1768, 'K_BLOCKING=16_best': 13.1768, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 14.125, 'K_BLOCKING=32_best': 14.125, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 13.070400000000001, 'K_BLOCKING=48_best': 13.070400000000001, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 11.9449, 'K_BLOCKING=64_best': 11.9449, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 11.891200000000001, 'K_BLOCKING=80_best': 11.891200000000001, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 11.833699999999999, 'K_BLOCKING=96_best': 11.833699999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 50, 'a_nonzero': 220, 'a_rows': 25, 'a_size': 1250, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.176, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.0477, 'xsmm_reference_best': 11.0477, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 6.5899, 'K_BLOCKING=0_best': 6.5899, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 6.551900000000001, 'K_BLOCKING=112_best': 6.551900000000001, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.619199999999999, 'K_BLOCKING=128_best': 6.619199999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 17.2681, 'K_BLOCKING=16_best': 17.2681, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.544799999999998, 'K_BLOCKING=32_best': 6.544799999999998, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 6.5207999999999995, 'K_BLOCKING=48_best': 6.5207999999999995, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.5515, 'K_BLOCKING=64_best': 6.5515, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 6.4858, 'K_BLOCKING=80_best': 6.4858, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.5584999999999996, 'K_BLOCKING=96_best': 6.5584999999999996, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 220, 'a_rows': 50, 'a_size': 1250, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.176, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 6.8569, 'xsmm_reference_best': 6.8569, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 3.0697, 'K_BLOCKING=0_best': 3.0697, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.0473, 'K_BLOCKING=112_best': 3.0473, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.1358, 'K_BLOCKING=128_best': 3.1358, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 8.2332, 'K_BLOCKING=16_best': 8.2332, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.1723, 'K_BLOCKING=32_best': 3.1723, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.386, 'K_BLOCKING=48_best': 3.386, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.2304000000000004, 'K_BLOCKING=64_best': 3.2304000000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.0865, 'K_BLOCKING=80_best': 3.0865, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.0690999999999997, 'K_BLOCKING=96_best': 3.0690999999999997, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 100, 'a_rows': 20, 'a_size': 500, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.106, 'xsmm_reference_best': 3.106, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 3.4764000000000004, 'K_BLOCKING=0_best': 3.4764000000000004, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.4524999999999997, 'K_BLOCKING=112_best': 3.4524999999999997, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.5088, 'K_BLOCKING=128_best': 3.5088, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 9.78, 'K_BLOCKING=16_best': 9.78, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.528200000000004, 'K_BLOCKING=32_best': 3.528200000000004, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.4890999999999996, 'K_BLOCKING=48_best': 3.4890999999999996, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.4609, 'K_BLOCKING=64_best': 3.4609, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.4784999999999995, 'K_BLOCKING=80_best': 3.4784999999999995, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.5523000000000002, 'K_BLOCKING=96_best': 3.5523000000000002, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 20, 'a_nonzero': 100, 'a_rows': 25, 'a_size': 500, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.4743000000000004, 'xsmm_reference_best': 3.4743000000000004, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 6.339, 'K_BLOCKING=0_best': 6.339, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 6.4032, 'K_BLOCKING=112_best': 6.4032, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.404000000000001, 'K_BLOCKING=128_best': 6.404000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 15.2703, 'K_BLOCKING=16_best': 15.2703, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.352, 'K_BLOCKING=32_best': 6.352, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 6.405500000000001, 'K_BLOCKING=48_best': 6.405500000000001, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.431699999999999, 'K_BLOCKING=64_best': 6.431699999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 6.395300000000001, 'K_BLOCKING=80_best': 6.395300000000001, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.4206, 'K_BLOCKING=96_best': 6.4206, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 20, 'a_nonzero': 100, 'a_rows': 50, 'a_size': 1000, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 6.3344000000000005, 'xsmm_reference_best': 6.3344000000000005, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 11.810500000000001, 'K_BLOCKING=0_best': 11.810500000000001, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 12.2018, 'K_BLOCKING=112_best': 12.2018, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 12.0168, 'K_BLOCKING=128_best': 12.0168, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 13.1893, 'K_BLOCKING=16_best': 13.1893, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 14.2441, 'K_BLOCKING=32_best': 14.2441, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 13.0561, 'K_BLOCKING=48_best': 13.0561, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 12.190900000000001, 'K_BLOCKING=64_best': 12.190900000000001, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 12.0582, 'K_BLOCKING=80_best': 12.0582, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 12.1647, 'K_BLOCKING=96_best': 12.1647, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 50, 'a_nonzero': 240, 'a_rows': 25, 'a_size': 1250, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.192, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.2452, 'xsmm_reference_best': 11.2452, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 6.5555, 'K_BLOCKING=0_best': 6.5555, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 6.6949, 'K_BLOCKING=112_best': 6.6949, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.568300000000001, 'K_BLOCKING=128_best': 6.568300000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 17.300199999999997, 'K_BLOCKING=16_best': 17.300199999999997, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.5887, 'K_BLOCKING=32_best': 6.5887, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 6.617900000000001, 'K_BLOCKING=48_best': 6.617900000000001, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.637300000000001, 'K_BLOCKING=64_best': 6.637300000000001, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 6.597799999999999, 'K_BLOCKING=80_best': 6.597799999999999, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.6354, 'K_BLOCKING=96_best': 6.6354, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 240, 'a_rows': 50, 'a_size': 1250, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.192, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.2981, 'xsmm_reference_best': 7.2981, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 3.1871, 'K_BLOCKING=0_best': 3.1871, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.1968, 'K_BLOCKING=112_best': 3.1968, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.4796, 'K_BLOCKING=128_best': 3.4796, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 5.9728, 'K_BLOCKING=16_best': 5.9728, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.1286000000000005, 'K_BLOCKING=32_best': 6.1286000000000005, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.2563000000000004, 'K_BLOCKING=48_best': 3.2563000000000004, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.2049999999999996, 'K_BLOCKING=64_best': 3.2049999999999996, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.2049, 'K_BLOCKING=80_best': 3.2049, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.1771000000000003, 'K_BLOCKING=96_best': 3.1771000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 24, 'a_rows': 24, 'a_size': 864, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.1319, 'xsmm_reference_best': 3.1319, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 4.8286, 'K_BLOCKING=0_best': 4.8286, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 4.9321, 'K_BLOCKING=112_best': 4.9321, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 4.9667, 'K_BLOCKING=128_best': 4.9667, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 15.116, 'K_BLOCKING=16_best': 15.116, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.9264, 'K_BLOCKING=32_best': 4.9264, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 4.9824, 'K_BLOCKING=48_best': 4.9824, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 4.8844, 'K_BLOCKING=64_best': 4.8844, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 4.979699999999999, 'K_BLOCKING=80_best': 4.979699999999999, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 4.9915, 'K_BLOCKING=96_best': 4.9915, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 5.0529, 'xsmm_reference_best': 5.0529, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 9.0694, 'K_BLOCKING=0_best': 9.0694, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 9.1308, 'K_BLOCKING=112_best': 9.1308, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 9.1561, 'K_BLOCKING=128_best': 9.1561, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 22.159, 'K_BLOCKING=16_best': 22.159, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 9.0704, 'K_BLOCKING=32_best': 9.0704, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 9.0773, 'K_BLOCKING=48_best': 9.0773, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 9.1867, 'K_BLOCKING=64_best': 9.1867, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 9.1283, 'K_BLOCKING=80_best': 9.1283, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 9.1693, 'K_BLOCKING=96_best': 9.1693, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 72, 'a_size': 1728, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.1471, 'xsmm_reference_best': 9.1471, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 17.8264, 'K_BLOCKING=0_best': 17.8264, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 17.8619, 'K_BLOCKING=112_best': 17.8619, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 17.8824, 'K_BLOCKING=128_best': 17.8824, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 24.1466, 'K_BLOCKING=16_best': 24.1466, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 22.8219, 'K_BLOCKING=32_best': 22.8219, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 22.4789, 'K_BLOCKING=48_best': 22.4789, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 22.427, 'K_BLOCKING=64_best': 22.427, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 17.8369, 'K_BLOCKING=80_best': 17.8369, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 17.8447, 'K_BLOCKING=96_best': 17.8447, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 72, 'a_nonzero': 384, 'a_rows': 36, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 16.283900000000006, 'xsmm_reference_best': 16.283900000000006, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 10.506499999999999, 'K_BLOCKING=0_best': 10.506499999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 10.5235, 'K_BLOCKING=112_best': 10.5235, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 10.441500000000001, 'K_BLOCKING=128_best': 10.441500000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 25.273400000000002, 'K_BLOCKING=16_best': 25.273400000000002, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 24.6946, 'K_BLOCKING=32_best': 24.6946, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 10.4834, 'K_BLOCKING=48_best': 10.4834, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 10.450199999999999, 'K_BLOCKING=64_best': 10.450199999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 10.515499999999998, 'K_BLOCKING=80_best': 10.515499999999998, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 10.5597, 'K_BLOCKING=96_best': 10.5597, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 384, 'a_rows': 72, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.3098, 'xsmm_reference_best': 11.3098, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 5.5710999999999995, 'K_BLOCKING=0_best': 5.5710999999999995, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 6.0482, 'K_BLOCKING=112_best': 6.0482, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 4.7863, 'K_BLOCKING=128_best': 4.7863, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 10.169600000000003, 'K_BLOCKING=16_best': 10.169600000000003, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 10.1124, 'K_BLOCKING=32_best': 10.1124, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 5.2714, 'K_BLOCKING=48_best': 5.2714, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 7.297, 'K_BLOCKING=64_best': 7.297, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 5.871, 'K_BLOCKING=80_best': 5.871, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 5.6513, 'K_BLOCKING=96_best': 5.6513, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 144, 'a_rows': 24, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 4.4673, 'xsmm_reference_best': 4.4673, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 4.8738, 'K_BLOCKING=0_best': 4.8738, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 4.919, 'K_BLOCKING=112_best': 4.919, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 4.8707, 'K_BLOCKING=128_best': 4.8707, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 15.248, 'K_BLOCKING=16_best': 15.248, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.9066, 'K_BLOCKING=32_best': 4.9066, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 4.9383, 'K_BLOCKING=48_best': 4.9383, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 4.9841, 'K_BLOCKING=64_best': 4.9841, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 4.9512, 'K_BLOCKING=80_best': 4.9512, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 4.9718, 'K_BLOCKING=96_best': 4.9718, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 5.046, 'xsmm_reference_best': 5.046, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
