{'K_BLOCKING=0_avg': 1.6367999999999998, 'K_BLOCKING=0_best': 1.6367999999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 1.6979, 'K_BLOCKING=112_best': 1.6979, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.6344, 'K_BLOCKING=128_best': 1.6344, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 1.6515999999999997, 'K_BLOCKING=16_best': 1.6515999999999997, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.6451999999999998, 'K_BLOCKING=32_best': 1.6451999999999998, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 1.6649999999999998, 'K_BLOCKING=48_best': 1.6649999999999998, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.6443999999999999, 'K_BLOCKING=64_best': 1.6443999999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 1.6472000000000002, 'K_BLOCKING=80_best': 1.6472000000000002, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.6934, 'K_BLOCKING=96_best': 1.6934, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.7393, 'xsmm_reference_best': 1.7393, 'xsmm_reference_cpu_freq': 2.999828, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 6.0638, 'K_BLOCKING=0_best': 6.0638, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 5.8331, 'K_BLOCKING=112_best': 5.8331, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.945299999999998, 'K_BLOCKING=128_best': 5.945299999999998, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 7.2614, 'K_BLOCKING=16_best': 7.2614, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 7.4367, 'K_BLOCKING=32_best': 7.4367, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 7.1714, 'K_BLOCKING=48_best': 7.1714, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.2833, 'K_BLOCKING=64_best': 6.2833, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 5.9706, 'K_BLOCKING=80_best': 5.9706, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.0286, 'K_BLOCKING=96_best': 6.0286, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 50, 'a_nonzero': 220, 'a_rows': 25, 'a_size': 1250, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.176, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.2249000000000003, 'xsmm_reference_best': 3.2249000000000003, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 3.6637999999999997, 'K_BLOCKING=0_best': 3.6637999999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.6382, 'K_BLOCKING=112_best': 3.6382, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.6384999999999996, 'K_BLOCKING=128_best': 3.6384999999999996, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 9.0943, 'K_BLOCKING=16_best': 9.0943, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.6759999999999997, 'K_BLOCKING=32_best': 3.6759999999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.6625, 'K_BLOCKING=48_best': 3.6625, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.6637999999999997, 'K_BLOCKING=64_best': 3.6637999999999997, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.6478, 'K_BLOCKING=80_best': 3.6478, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.6694000000000004, 'K_BLOCKING=96_best': 3.6694000000000004, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 220, 'a_rows': 50, 'a_size': 1250, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.176, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.9289, 'xsmm_reference_best': 3.9289, 'xsmm_reference_cpu_freq': 2.999983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 1.6347999999999998, 'K_BLOCKING=0_best': 1.6347999999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 1.6364999999999998, 'K_BLOCKING=112_best': 1.6364999999999998, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.6831, 'K_BLOCKING=128_best': 1.6831, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 3.596, 'K_BLOCKING=16_best': 3.596, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.6278, 'K_BLOCKING=32_best': 1.6278, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 1.6759, 'K_BLOCKING=48_best': 1.6759, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.6920000000000002, 'K_BLOCKING=64_best': 1.6920000000000002, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 1.6741, 'K_BLOCKING=80_best': 1.6741, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.6094000000000002, 'K_BLOCKING=96_best': 1.6094000000000002, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 100, 'a_rows': 20, 'a_size': 500, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.8402, 'xsmm_reference_best': 1.8402, 'xsmm_reference_cpu_freq': 2.999984, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 1.8428, 'K_BLOCKING=0_best': 1.8428, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 1.8596, 'K_BLOCKING=112_best': 1.8596, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.8832, 'K_BLOCKING=128_best': 1.8832, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 4.7454, 'K_BLOCKING=16_best': 4.7454, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.8422, 'K_BLOCKING=32_best': 1.8422, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 1.8942, 'K_BLOCKING=48_best': 1.8942, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.8611, 'K_BLOCKING=64_best': 1.8611, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 1.8608, 'K_BLOCKING=80_best': 1.8608, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.8353000000000002, 'K_BLOCKING=96_best': 1.8353000000000002, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 20, 'a_nonzero': 100, 'a_rows': 25, 'a_size': 500, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.9129999999999998, 'xsmm_reference_best': 1.9129999999999998, 'xsmm_reference_cpu_freq': 2.999978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 3.4226, 'K_BLOCKING=0_best': 3.4226, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.4415, 'K_BLOCKING=112_best': 3.4415, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.4294, 'K_BLOCKING=128_best': 3.4294, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 7.3088999999999995, 'K_BLOCKING=16_best': 7.3088999999999995, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.4335, 'K_BLOCKING=32_best': 3.4335, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.4318, 'K_BLOCKING=48_best': 3.4318, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.4518, 'K_BLOCKING=64_best': 3.4518, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.4286000000000003, 'K_BLOCKING=80_best': 3.4286000000000003, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.4305, 'K_BLOCKING=96_best': 3.4305, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 20, 'a_nonzero': 100, 'a_rows': 50, 'a_size': 1000, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.5073, 'xsmm_reference_best': 3.5073, 'xsmm_reference_cpu_freq': 3.000007, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 6.0883, 'K_BLOCKING=0_best': 6.0883, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 6.5009, 'K_BLOCKING=112_best': 6.5009, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.3391, 'K_BLOCKING=128_best': 6.3391, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 7.2357, 'K_BLOCKING=16_best': 7.2357, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 7.5077, 'K_BLOCKING=32_best': 7.5077, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 7.117400000000001, 'K_BLOCKING=48_best': 7.117400000000001, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.3087, 'K_BLOCKING=64_best': 6.3087, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 6.1923, 'K_BLOCKING=80_best': 6.1923, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.2844999999999995, 'K_BLOCKING=96_best': 6.2844999999999995, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 50, 'a_nonzero': 240, 'a_rows': 25, 'a_size': 1250, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.192, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.1798, 'xsmm_reference_best': 3.1798, 'xsmm_reference_cpu_freq': 2.999975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 3.6367, 'K_BLOCKING=0_best': 3.6367, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.6494, 'K_BLOCKING=112_best': 3.6494, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.6463, 'K_BLOCKING=128_best': 3.6463, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 8.9032, 'K_BLOCKING=16_best': 8.9032, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.7185, 'K_BLOCKING=32_best': 3.7185, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.7116999999999996, 'K_BLOCKING=48_best': 3.7116999999999996, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.7191, 'K_BLOCKING=64_best': 3.7191, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.658, 'K_BLOCKING=80_best': 3.658, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.6682, 'K_BLOCKING=96_best': 3.6682, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 240, 'a_rows': 50, 'a_size': 1250, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.192, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.0591, 'xsmm_reference_best': 4.0591, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 1.7236999999999998, 'K_BLOCKING=0_best': 1.7236999999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 1.7466000000000002, 'K_BLOCKING=112_best': 1.7466000000000002, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.7254999999999998, 'K_BLOCKING=128_best': 1.7254999999999998, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 2.399599999999998, 'K_BLOCKING=16_best': 2.399599999999998, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 2.5557, 'K_BLOCKING=32_best': 2.5557, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 1.7524000000000002, 'K_BLOCKING=48_best': 1.7524000000000002, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.7218, 'K_BLOCKING=64_best': 1.7218, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 1.7370999999999999, 'K_BLOCKING=80_best': 1.7370999999999999, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.7271999999999998, 'K_BLOCKING=96_best': 1.7271999999999998, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 24, 'a_rows': 24, 'a_size': 864, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.7065000000000001, 'xsmm_reference_best': 1.7065000000000001, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 2.6566, 'K_BLOCKING=0_best': 2.6566, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 2.6717, 'K_BLOCKING=112_best': 2.6717, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.6828, 'K_BLOCKING=128_best': 2.6828, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 7.6995000000000005, 'K_BLOCKING=16_best': 7.6995000000000005, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 2.6215, 'K_BLOCKING=32_best': 2.6215, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 2.66, 'K_BLOCKING=48_best': 2.66, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 2.6696999999999997, 'K_BLOCKING=64_best': 2.6696999999999997, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 2.6823, 'K_BLOCKING=80_best': 2.6823, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 2.6525, 'K_BLOCKING=96_best': 2.6525, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 2.8599, 'xsmm_reference_best': 2.8599, 'xsmm_reference_cpu_freq': 2.99998, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 4.8932, 'K_BLOCKING=0_best': 4.8932, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 4.940300000000002, 'K_BLOCKING=112_best': 4.940300000000002, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 4.9462, 'K_BLOCKING=128_best': 4.9462, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 11.761199999999999, 'K_BLOCKING=16_best': 11.761199999999999, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.9877, 'K_BLOCKING=32_best': 4.9877, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 4.9387, 'K_BLOCKING=48_best': 4.9387, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 4.963, 'K_BLOCKING=64_best': 4.963, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 4.9423, 'K_BLOCKING=80_best': 4.9423, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 4.9496, 'K_BLOCKING=96_best': 4.9496, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 72, 'a_size': 1728, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.9714, 'xsmm_reference_best': 4.9714, 'xsmm_reference_cpu_freq': 2.999975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 9.8768, 'K_BLOCKING=0_best': 9.8768, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 9.796899999999999, 'K_BLOCKING=112_best': 9.796899999999999, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 9.8138, 'K_BLOCKING=128_best': 9.8138, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 13.7976, 'K_BLOCKING=16_best': 13.7976, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 12.7177, 'K_BLOCKING=32_best': 12.7177, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 12.1801, 'K_BLOCKING=48_best': 12.1801, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 12.1481, 'K_BLOCKING=64_best': 12.1481, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 9.3796, 'K_BLOCKING=80_best': 9.3796, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 9.4403, 'K_BLOCKING=96_best': 9.4403, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 72, 'a_nonzero': 384, 'a_rows': 36, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 5.8102, 'xsmm_reference_best': 5.8102, 'xsmm_reference_cpu_freq': 3.000011, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 5.776599999999997, 'K_BLOCKING=0_best': 5.776599999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 5.7562, 'K_BLOCKING=112_best': 5.7562, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.8314, 'K_BLOCKING=128_best': 5.8314, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 13.762200000000002, 'K_BLOCKING=16_best': 13.762200000000002, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 12.7287, 'K_BLOCKING=32_best': 12.7287, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 5.8296, 'K_BLOCKING=48_best': 5.8296, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 5.9031, 'K_BLOCKING=64_best': 5.9031, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 5.8003, 'K_BLOCKING=80_best': 5.8003, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 5.902, 'K_BLOCKING=96_best': 5.902, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 384, 'a_rows': 72, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 6.545399999999999, 'xsmm_reference_best': 6.545399999999999, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 2.3512, 'K_BLOCKING=0_best': 2.3512, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 2.3433, 'K_BLOCKING=112_best': 2.3433, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.3409, 'K_BLOCKING=128_best': 2.3409, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 5.4295, 'K_BLOCKING=16_best': 5.4295, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 5.3658, 'K_BLOCKING=32_best': 5.3658, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 2.3063, 'K_BLOCKING=48_best': 2.3063, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 2.3642, 'K_BLOCKING=64_best': 2.3642, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 2.3947, 'K_BLOCKING=80_best': 2.3947, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 2.283, 'K_BLOCKING=96_best': 2.283, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 144, 'a_rows': 24, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 2.5655, 'xsmm_reference_best': 2.5655, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 2.6207000000000003, 'K_BLOCKING=0_best': 2.6207000000000003, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 2.6611000000000002, 'K_BLOCKING=112_best': 2.6611000000000002, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.8444, 'K_BLOCKING=128_best': 2.8444, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 7.424899999999999, 'K_BLOCKING=16_best': 7.424899999999999, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 2.629, 'K_BLOCKING=32_best': 2.629, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 2.6604, 'K_BLOCKING=48_best': 2.6604, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 2.6757, 'K_BLOCKING=64_best': 2.6757, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 2.6524, 'K_BLOCKING=80_best': 2.6524, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 2.6723, 'K_BLOCKING=96_best': 2.6723, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 2.8738, 'xsmm_reference_best': 2.8738, 'xsmm_reference_cpu_freq': 2.999971, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 4.899, 'K_BLOCKING=0_best': 4.899, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 4.9656, 'K_BLOCKING=112_best': 4.9656, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 4.9392000000000005, 'K_BLOCKING=128_best': 4.9392000000000005, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 11.867700000000001, 'K_BLOCKING=16_best': 11.867700000000001, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.9215, 'K_BLOCKING=32_best': 4.9215, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 4.9452, 'K_BLOCKING=48_best': 4.9452, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 4.9493, 'K_BLOCKING=64_best': 4.9493, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 4.915100000000001, 'K_BLOCKING=80_best': 4.915100000000001, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 4.9623, 'K_BLOCKING=96_best': 4.9623, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 72, 'a_size': 1728, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 5.0881, 'xsmm_reference_best': 5.0881, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'sparse'}
