{'K_BLOCKING=0_avg': 3.0093, 'K_BLOCKING=0_best': 3.0093, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.9972000000000003, 'K_BLOCKING=128_best': 2.9972000000000003, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 3.0008, 'K_BLOCKING=192_best': 3.0008, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 3.0027, 'K_BLOCKING=256_best': 3.0027, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.0124, 'K_BLOCKING=32_best': 3.0124, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 3.0199000000000003, 'K_BLOCKING=384_best': 3.0199000000000003, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 3.0419, 'K_BLOCKING=512_best': 3.0419, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.0306, 'K_BLOCKING=64_best': 3.0306, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.0033000000000003, 'K_BLOCKING=96_best': 3.0033000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0207, 'xsmm_reference_best': 3.0207, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 3.2009, 'K_BLOCKING=0_best': 3.2009, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.2617, 'K_BLOCKING=128_best': 3.2617, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 3.2423, 'K_BLOCKING=192_best': 3.2423, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 3.2765999999999997, 'K_BLOCKING=256_best': 3.2765999999999997, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.2697, 'K_BLOCKING=32_best': 6.2697, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 3.1949, 'K_BLOCKING=384_best': 3.1949, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 3.1963999999999997, 'K_BLOCKING=512_best': 3.1963999999999997, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.2268999999999997, 'K_BLOCKING=64_best': 3.2268999999999997, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.2259, 'K_BLOCKING=96_best': 3.2259, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 24, 'a_rows': 24, 'a_size': 864, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.1629, 'xsmm_reference_best': 3.1629, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 4.9417, 'K_BLOCKING=0_best': 4.9417, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.1018, 'K_BLOCKING=128_best': 5.1018, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 5.0567, 'K_BLOCKING=192_best': 5.0567, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 5.0649, 'K_BLOCKING=256_best': 5.0649, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.9022, 'K_BLOCKING=32_best': 4.9022, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 4.9411000000000005, 'K_BLOCKING=384_best': 4.9411000000000005, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 5.0367, 'K_BLOCKING=512_best': 5.0367, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 4.9993, 'K_BLOCKING=64_best': 4.9993, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 4.9668, 'K_BLOCKING=96_best': 4.9668, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 5.0473, 'xsmm_reference_best': 5.0473, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 9.1563, 'K_BLOCKING=0_best': 9.1563, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 9.2351, 'K_BLOCKING=128_best': 9.2351, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 9.2049, 'K_BLOCKING=192_best': 9.2049, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 9.1801, 'K_BLOCKING=256_best': 9.1801, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 9.1283, 'K_BLOCKING=32_best': 9.1283, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 9.2394, 'K_BLOCKING=384_best': 9.2394, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 9.1212, 'K_BLOCKING=512_best': 9.1212, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 9.1955, 'K_BLOCKING=64_best': 9.1955, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 9.1752, 'K_BLOCKING=96_best': 9.1752, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 72, 'a_size': 1728, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.1389, 'xsmm_reference_best': 9.1389, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 18.0821, 'K_BLOCKING=0_best': 18.0821, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 18.1736, 'K_BLOCKING=128_best': 18.1736, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 18.197900000000004, 'K_BLOCKING=192_best': 18.197900000000004, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 18.0265, 'K_BLOCKING=256_best': 18.0265, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 23.015099999999997, 'K_BLOCKING=32_best': 23.015099999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 18.109299999999998, 'K_BLOCKING=384_best': 18.109299999999998, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 18.1244, 'K_BLOCKING=512_best': 18.1244, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 22.5356, 'K_BLOCKING=64_best': 22.5356, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 18.1796, 'K_BLOCKING=96_best': 18.1796, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 72, 'a_nonzero': 384, 'a_rows': 36, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 15.5077, 'xsmm_reference_best': 15.5077, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 10.5023, 'K_BLOCKING=0_best': 10.5023, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 10.574200000000001, 'K_BLOCKING=128_best': 10.574200000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 10.6346, 'K_BLOCKING=192_best': 10.6346, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 10.561, 'K_BLOCKING=256_best': 10.561, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 24.839599999999997, 'K_BLOCKING=32_best': 24.839599999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 10.9544, 'K_BLOCKING=384_best': 10.9544, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 10.5655, 'K_BLOCKING=512_best': 10.5655, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 10.6261, 'K_BLOCKING=64_best': 10.6261, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 10.5119, 'K_BLOCKING=96_best': 10.5119, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 384, 'a_rows': 72, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.367, 'xsmm_reference_best': 11.367, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 4.8100000000000005, 'K_BLOCKING=0_best': 4.8100000000000005, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.453799999999999, 'K_BLOCKING=128_best': 5.453799999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 7.0259, 'K_BLOCKING=192_best': 7.0259, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 5.4452, 'K_BLOCKING=256_best': 5.4452, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 9.98, 'K_BLOCKING=32_best': 9.98, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 5.8117, 'K_BLOCKING=384_best': 5.8117, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 5.2482999999999995, 'K_BLOCKING=512_best': 5.2482999999999995, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 4.9391, 'K_BLOCKING=64_best': 4.9391, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 5.5936, 'K_BLOCKING=96_best': 5.5936, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 144, 'a_rows': 24, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 4.477999999999997, 'xsmm_reference_best': 4.477999999999997, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 4.8781, 'K_BLOCKING=0_best': 4.8781, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.0323, 'K_BLOCKING=128_best': 5.0323, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 4.9961, 'K_BLOCKING=192_best': 4.9961, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 5.0123, 'K_BLOCKING=256_best': 5.0123, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.9996, 'K_BLOCKING=32_best': 4.9996, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 5.0648, 'K_BLOCKING=384_best': 5.0648, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 5.024900000000001, 'K_BLOCKING=512_best': 5.024900000000001, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 5.0327, 'K_BLOCKING=64_best': 5.0327, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 4.9571, 'K_BLOCKING=96_best': 4.9571, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 5.2655, 'xsmm_reference_best': 5.2655, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 9.1262, 'K_BLOCKING=0_best': 9.1262, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 9.1715, 'K_BLOCKING=128_best': 9.1715, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 9.192499999999999, 'K_BLOCKING=192_best': 9.192499999999999, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 9.166, 'K_BLOCKING=256_best': 9.166, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 9.203100000000001, 'K_BLOCKING=32_best': 9.203100000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 9.1542, 'K_BLOCKING=384_best': 9.1542, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 9.2209, 'K_BLOCKING=512_best': 9.2209, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 9.1715, 'K_BLOCKING=64_best': 9.1715, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 9.2391, 'K_BLOCKING=96_best': 9.2391, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 72, 'a_size': 1728, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.2893, 'xsmm_reference_best': 9.2893, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 18.526700000000005, 'K_BLOCKING=0_best': 18.526700000000005, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 18.5369, 'K_BLOCKING=128_best': 18.5369, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 18.4518, 'K_BLOCKING=192_best': 18.4518, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 19.8625, 'K_BLOCKING=256_best': 19.8625, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 24.2173, 'K_BLOCKING=32_best': 24.2173, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 19.5639, 'K_BLOCKING=384_best': 19.5639, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 18.6173, 'K_BLOCKING=512_best': 18.6173, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 23.0711, 'K_BLOCKING=64_best': 23.0711, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 18.6258, 'K_BLOCKING=96_best': 18.6258, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 72, 'a_nonzero': 432, 'a_rows': 36, 'a_size': 2592, 'a_unique': 18, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.9483, 'xsmm_reference_best': 9.9483, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 10.6684, 'K_BLOCKING=0_best': 10.6684, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 10.711, 'K_BLOCKING=128_best': 10.711, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 10.7507, 'K_BLOCKING=192_best': 10.7507, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 10.5554, 'K_BLOCKING=256_best': 10.5554, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 25.341099999999994, 'K_BLOCKING=32_best': 25.341099999999994, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 10.695100000000002, 'K_BLOCKING=384_best': 10.695100000000002, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 10.6143, 'K_BLOCKING=512_best': 10.6143, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 10.5001, 'K_BLOCKING=64_best': 10.5001, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 10.6139, 'K_BLOCKING=96_best': 10.6139, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 432, 'a_rows': 72, 'a_size': 2592, 'a_unique': 18, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.8243, 'xsmm_reference_best': 11.8243, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 3.7737000000000003, 'K_BLOCKING=0_best': 3.7737000000000003, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.8278, 'K_BLOCKING=128_best': 3.8278, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 3.853, 'K_BLOCKING=192_best': 3.853, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 3.9314, 'K_BLOCKING=256_best': 3.9314, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 6.616899999999999, 'K_BLOCKING=32_best': 6.616899999999999, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 4.0263, 'K_BLOCKING=384_best': 4.0263, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 3.8181, 'K_BLOCKING=512_best': 3.8181, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.811, 'K_BLOCKING=64_best': 3.811, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.7569000000000004, 'K_BLOCKING=96_best': 3.7569000000000004, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 49, 'a_nonzero': 28, 'a_rows': 28, 'a_size': 1372, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/quad/p6/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 4.2844, 'xsmm_reference_best': 4.2844, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 6.9323, 'K_BLOCKING=0_best': 6.9323, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.842499999999999, 'K_BLOCKING=128_best': 6.842499999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 6.7662, 'K_BLOCKING=192_best': 6.7662, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 6.8825, 'K_BLOCKING=256_best': 6.8825, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 8.4225, 'K_BLOCKING=32_best': 8.4225, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 6.7298, 'K_BLOCKING=384_best': 6.7298, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 6.768000000000001, 'K_BLOCKING=512_best': 6.768000000000001, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 6.6745, 'K_BLOCKING=64_best': 6.6745, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.789099999999996, 'K_BLOCKING=96_best': 6.789099999999996, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 28, 'a_nonzero': 196, 'a_rows': 49, 'a_size': 1372, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14285714285714285, 'mat_file': 'data/example_mats/quad/p6/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 6.9502, 'xsmm_reference_best': 6.9502, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 13.138, 'K_BLOCKING=0_best': 13.138, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 13.276999999999997, 'K_BLOCKING=128_best': 13.276999999999997, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 15.823400000000001, 'K_BLOCKING=192_best': 15.823400000000001, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 15.303700000000001, 'K_BLOCKING=256_best': 15.303700000000001, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 12.7178, 'K_BLOCKING=32_best': 12.7178, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 16.6572, 'K_BLOCKING=384_best': 16.6572, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 13.6321, 'K_BLOCKING=512_best': 13.6321, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 12.7351, 'K_BLOCKING=64_best': 12.7351, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 12.9815, 'K_BLOCKING=96_best': 12.9815, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 28, 'a_nonzero': 196, 'a_rows': 98, 'a_size': 2744, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.07142857142857142, 'mat_file': 'data/example_mats/quad/p6/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.9178, 'xsmm_reference_best': 14.9178, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 26.707100000000004, 'K_BLOCKING=0_best': 26.707100000000004, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 26.6166, 'K_BLOCKING=128_best': 26.6166, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 26.6122, 'K_BLOCKING=192_best': 26.6122, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 26.708999999999996, 'K_BLOCKING=256_best': 26.708999999999996, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 31.5976, 'K_BLOCKING=32_best': 31.5976, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 26.7514, 'K_BLOCKING=384_best': 26.7514, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 26.7271, 'K_BLOCKING=512_best': 26.7271, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 31.457100000000004, 'K_BLOCKING=64_best': 31.457100000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 28.1709, 'K_BLOCKING=96_best': 28.1709, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 98, 'a_nonzero': 616, 'a_rows': 49, 'a_size': 4802, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1282798833819242, 'mat_file': 'data/example_mats/quad/p6/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 22.9067, 'xsmm_reference_best': 22.9067, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 16.872300000000003, 'K_BLOCKING=0_best': 16.872300000000003, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 17.0383, 'K_BLOCKING=128_best': 17.0383, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 17.399700000000003, 'K_BLOCKING=192_best': 17.399700000000003, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 16.6413, 'K_BLOCKING=256_best': 16.6413, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 34.2869, 'K_BLOCKING=32_best': 34.2869, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 17.0689, 'K_BLOCKING=384_best': 17.0689, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 16.993199999999998, 'K_BLOCKING=512_best': 16.993199999999998, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 16.628099999999996, 'K_BLOCKING=64_best': 16.628099999999996, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 17.4302, 'K_BLOCKING=96_best': 17.4302, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 49, 'a_nonzero': 616, 'a_rows': 98, 'a_size': 4802, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1282798833819242, 'mat_file': 'data/example_mats/quad/p6/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 17.731100000000005, 'xsmm_reference_best': 17.731100000000005, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
