{'K_BLOCKING=0_avg': 0.2835, 'K_BLOCKING=0_best': 0.2835, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.27999999999999997, 'K_BLOCKING=128_best': 0.27999999999999997, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.2767, 'K_BLOCKING=192_best': 0.2767, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.3489, 'K_BLOCKING=256_best': 0.3489, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.28900000000000003, 'K_BLOCKING=32_best': 0.28900000000000003, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.27480000000000004, 'K_BLOCKING=384_best': 0.27480000000000004, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.27349999999999997, 'K_BLOCKING=512_best': 0.27349999999999997, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.2747, 'K_BLOCKING=64_best': 0.2747, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.28250000000000003, 'K_BLOCKING=96_best': 0.28250000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.2718, 'xsmm_reference_best': 0.2718, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.5942999999999999, 'K_BLOCKING=0_best': 0.5942999999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.6028, 'K_BLOCKING=128_best': 0.6028, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.6083999999999999, 'K_BLOCKING=192_best': 0.6083999999999999, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.6281, 'K_BLOCKING=256_best': 0.6281, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.5869, 'K_BLOCKING=32_best': 0.5869, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.6, 'K_BLOCKING=384_best': 0.6, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.6184999999999999, 'K_BLOCKING=512_best': 0.6184999999999999, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.5964, 'K_BLOCKING=64_best': 0.5964, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.5977, 'K_BLOCKING=96_best': 0.5977, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 220, 'a_rows': 50, 'a_size': 1250, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.176, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.6214999999999999, 'xsmm_reference_best': 0.6214999999999999, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.28650000000000003, 'K_BLOCKING=0_best': 0.28650000000000003, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.2827, 'K_BLOCKING=128_best': 0.2827, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.28959999999999997, 'K_BLOCKING=192_best': 0.28959999999999997, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.2823, 'K_BLOCKING=256_best': 0.2823, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.2822, 'K_BLOCKING=32_best': 0.2822, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.3115, 'K_BLOCKING=384_best': 0.3115, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.2843, 'K_BLOCKING=512_best': 0.2843, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.274, 'K_BLOCKING=64_best': 0.274, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.2858, 'K_BLOCKING=96_best': 0.2858, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 100, 'a_rows': 20, 'a_size': 500, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.2788, 'xsmm_reference_best': 0.2788, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.32930000000000004, 'K_BLOCKING=0_best': 0.32930000000000004, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.3342, 'K_BLOCKING=128_best': 0.3342, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.3186, 'K_BLOCKING=192_best': 0.3186, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.3176, 'K_BLOCKING=256_best': 0.3176, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.32480000000000003, 'K_BLOCKING=32_best': 0.32480000000000003, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.32280000000000003, 'K_BLOCKING=384_best': 0.32280000000000003, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.32130000000000003, 'K_BLOCKING=512_best': 0.32130000000000003, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.32330000000000003, 'K_BLOCKING=64_best': 0.32330000000000003, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.3592, 'K_BLOCKING=96_best': 0.3592, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 20, 'a_nonzero': 100, 'a_rows': 25, 'a_size': 500, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m3.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.3141, 'xsmm_reference_best': 0.3141, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.5911, 'K_BLOCKING=0_best': 0.5911, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.6033000000000001, 'K_BLOCKING=128_best': 0.6033000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.5837, 'K_BLOCKING=192_best': 0.5837, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.5788, 'K_BLOCKING=256_best': 0.5788, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.5881000000000001, 'K_BLOCKING=32_best': 0.5881000000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.5789, 'K_BLOCKING=384_best': 0.5789, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.5734, 'K_BLOCKING=512_best': 0.5734, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.5966, 'K_BLOCKING=64_best': 0.5966, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.5885, 'K_BLOCKING=96_best': 0.5885, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 20, 'a_nonzero': 100, 'a_rows': 50, 'a_size': 1000, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m6.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.5722, 'xsmm_reference_best': 0.5722, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.5934, 'K_BLOCKING=0_best': 0.5934, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.5646, 'K_BLOCKING=128_best': 0.5646, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.5694, 'K_BLOCKING=192_best': 0.5694, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.5444, 'K_BLOCKING=256_best': 0.5444, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.9154, 'K_BLOCKING=32_best': 0.9154, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.5801000000000001, 'K_BLOCKING=384_best': 0.5801000000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.5817, 'K_BLOCKING=512_best': 0.5817, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.5702, 'K_BLOCKING=64_best': 0.5702, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.5345, 'K_BLOCKING=96_best': 0.5345, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 50, 'a_nonzero': 240, 'a_rows': 25, 'a_size': 1250, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.192, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m132.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.5665, 'xsmm_reference_best': 0.5665, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.6081000000000001, 'K_BLOCKING=0_best': 0.6081000000000001, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.6024, 'K_BLOCKING=128_best': 0.6024, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.6067, 'K_BLOCKING=192_best': 0.6067, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.6046, 'K_BLOCKING=256_best': 0.6046, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.6121000000000001, 'K_BLOCKING=32_best': 0.6121000000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.5997, 'K_BLOCKING=384_best': 0.5997, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.5963, 'K_BLOCKING=512_best': 0.5963, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.6779, 'K_BLOCKING=64_best': 0.6779, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.6037, 'K_BLOCKING=96_best': 0.6037, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 25, 'a_nonzero': 240, 'a_rows': 50, 'a_size': 1250, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.192, 'mat_file': 'data/example_mats/quad/p4/gauss-legendre/m460.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.6415, 'xsmm_reference_best': 0.6415, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.30219999999999997, 'K_BLOCKING=0_best': 0.30219999999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.2995, 'K_BLOCKING=128_best': 0.2995, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.2975, 'K_BLOCKING=192_best': 0.2975, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.3008, 'K_BLOCKING=256_best': 0.3008, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.2351, 'K_BLOCKING=32_best': 0.2351, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.302, 'K_BLOCKING=384_best': 0.302, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.30179999999999996, 'K_BLOCKING=512_best': 0.30179999999999996, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.2993, 'K_BLOCKING=64_best': 0.2993, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.32080000000000003, 'K_BLOCKING=96_best': 0.32080000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 24, 'a_rows': 24, 'a_size': 864, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.2872, 'xsmm_reference_best': 0.2872, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.46299999999999997, 'K_BLOCKING=0_best': 0.46299999999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.43520000000000003, 'K_BLOCKING=128_best': 0.43520000000000003, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.44349999999999995, 'K_BLOCKING=192_best': 0.44349999999999995, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.4359, 'K_BLOCKING=256_best': 0.4359, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.44980000000000003, 'K_BLOCKING=32_best': 0.44980000000000003, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.43470000000000003, 'K_BLOCKING=384_best': 0.43470000000000003, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.4427, 'K_BLOCKING=512_best': 0.4427, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.44610000000000005, 'K_BLOCKING=64_best': 0.44610000000000005, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.4446, 'K_BLOCKING=96_best': 0.4446, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.4708, 'xsmm_reference_best': 0.4708, 'xsmm_reference_cpu_freq': 2.999966, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.8356, 'K_BLOCKING=0_best': 0.8356, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.8421, 'K_BLOCKING=128_best': 0.8421, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.8406, 'K_BLOCKING=192_best': 0.8406, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.8278000000000001, 'K_BLOCKING=256_best': 0.8278000000000001, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.8337, 'K_BLOCKING=32_best': 0.8337, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.8482, 'K_BLOCKING=384_best': 0.8482, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.836, 'K_BLOCKING=512_best': 0.836, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.8423, 'K_BLOCKING=64_best': 0.8423, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.8375999999999999, 'K_BLOCKING=96_best': 0.8375999999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 72, 'a_size': 1728, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.8381000000000001, 'xsmm_reference_best': 0.8381000000000001, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.9907, 'K_BLOCKING=0_best': 0.9907, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.9385999999999999, 'K_BLOCKING=128_best': 0.9385999999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.9174, 'K_BLOCKING=192_best': 0.9174, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.9602999999999999, 'K_BLOCKING=256_best': 0.9602999999999999, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.6038000000000001, 'K_BLOCKING=32_best': 1.6038000000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.9330999999999999, 'K_BLOCKING=384_best': 0.9330999999999999, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.9146000000000001, 'K_BLOCKING=512_best': 0.9146000000000001, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.4016, 'K_BLOCKING=64_best': 1.4016, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.9228999999999999, 'K_BLOCKING=96_best': 0.9228999999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 72, 'a_nonzero': 384, 'a_rows': 36, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.9372999999999999, 'xsmm_reference_best': 0.9372999999999999, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 1.1804999999999999, 'K_BLOCKING=0_best': 1.1804999999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.8993, 'K_BLOCKING=128_best': 0.8993, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.9004, 'K_BLOCKING=192_best': 0.9004, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.8812, 'K_BLOCKING=256_best': 0.8812, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.7332, 'K_BLOCKING=32_best': 1.7332, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.9010999999999999, 'K_BLOCKING=384_best': 0.9010999999999999, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.8991, 'K_BLOCKING=512_best': 0.8991, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.9071, 'K_BLOCKING=64_best': 0.9071, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.9026, 'K_BLOCKING=96_best': 0.9026, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 384, 'a_rows': 72, 'a_size': 2592, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14814814814814814, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.9934, 'xsmm_reference_best': 0.9934, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.3942, 'K_BLOCKING=0_best': 0.3942, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.39249999999999996, 'K_BLOCKING=128_best': 0.39249999999999996, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.3843, 'K_BLOCKING=192_best': 0.3843, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.3648, 'K_BLOCKING=256_best': 0.3648, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.5327, 'K_BLOCKING=32_best': 0.5327, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.3896, 'K_BLOCKING=384_best': 0.3896, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.39390000000000003, 'K_BLOCKING=512_best': 0.39390000000000003, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.3774, 'K_BLOCKING=64_best': 0.3774, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.40700000000000003, 'K_BLOCKING=96_best': 0.40700000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 36, 'a_nonzero': 144, 'a_rows': 24, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.3754, 'xsmm_reference_best': 0.3754, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.45519999999999994, 'K_BLOCKING=0_best': 0.45519999999999994, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.4434, 'K_BLOCKING=128_best': 0.4434, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.44589999999999996, 'K_BLOCKING=192_best': 0.44589999999999996, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.43899999999999995, 'K_BLOCKING=256_best': 0.43899999999999995, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.44770000000000004, 'K_BLOCKING=32_best': 0.44770000000000004, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.5466, 'K_BLOCKING=384_best': 0.5466, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.4469, 'K_BLOCKING=512_best': 0.4469, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.4396, 'K_BLOCKING=64_best': 0.4396, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.45430000000000004, 'K_BLOCKING=96_best': 0.45430000000000004, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 36, 'a_size': 864, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m3.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.45830000000000004, 'xsmm_reference_best': 0.45830000000000004, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.8242, 'K_BLOCKING=0_best': 0.8242, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.8233, 'K_BLOCKING=128_best': 0.8233, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.8256, 'K_BLOCKING=192_best': 0.8256, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.8175000000000001, 'K_BLOCKING=256_best': 0.8175000000000001, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.8259000000000001, 'K_BLOCKING=32_best': 0.8259000000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.8804000000000001, 'K_BLOCKING=384_best': 0.8804000000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.8331, 'K_BLOCKING=512_best': 0.8331, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.8432999999999999, 'K_BLOCKING=64_best': 0.8432999999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.8244999999999999, 'K_BLOCKING=96_best': 0.8244999999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 144, 'a_rows': 72, 'a_size': 1728, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m6.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.8516, 'xsmm_reference_best': 0.8516, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.951, 'K_BLOCKING=0_best': 0.951, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.9444000000000001, 'K_BLOCKING=128_best': 0.9444000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.9369, 'K_BLOCKING=192_best': 0.9369, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.9987999999999999, 'K_BLOCKING=256_best': 0.9987999999999999, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.535, 'K_BLOCKING=32_best': 1.535, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.8720000000000001, 'K_BLOCKING=384_best': 0.8720000000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.9357, 'K_BLOCKING=512_best': 0.9357, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.4095, 'K_BLOCKING=64_best': 1.4095, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.9420999999999999, 'K_BLOCKING=96_best': 0.9420999999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 72, 'a_nonzero': 432, 'a_rows': 36, 'a_size': 2592, 'a_unique': 18, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p5/gauss-legendre/m132.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.8251, 'xsmm_reference_best': 0.8251, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
